Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,317,5,0,3.107843137254902,1.2500048534170964,36,60,1000
1,775,24,0,2.341389728096675,2.5787141267794205,61,145,1000
2,972,13,0,2.8421052631578942,1.8941751152378428,95,182,1000
3,1077,12,0,3.042372881355932,2.4029988386678984,82,162,1000
4,1098,19,0,2.7587939698492483,2.417841023907589,93,186,1000
5,1078,13,0,2.986149584487533,2.2403687369632532,86,167,1000
6,1174,16,0,3.2252747252747245,2.586001451195518,80,164,1000
7,1203,20,0,3.207999999999999,2.8424663539366697,84,164,1000
8,1268,15,0,3.2429667519181575,2.5690056734413416,89,171,1000
9,1281,20,0,3.132029339853301,2.8070597343266925,89,175,1000
10,1245,12,0,3.311170212765956,2.589513769085557,85,166,1000
11,1544,25,0,3.8891687657430736,3.6303725167446776,80,159,1000
12,1536,26,0,3.467268623024833,3.2727710438566397,95,193,1000
13,1439,18,0,3.4758454106280205,3.1573958889073146,83,166,1000
14,1503,26,0,3.692874692874694,3.1367083467757,89,174,1000
15,1461,18,0,3.5204819277108435,2.92398704687221,92,179,1000
16,1505,26,0,3.706896551724138,3.4059210206856796,82,170,1000
17,1459,29,0,3.611386138613862,3.410677884550917,87,173,1000
18,1282,21,0,3.1576354679802954,2.71979997905132,94,182,1000
19,1160,13,0,3.421828908554572,2.739519278261527,75,149,1000
20,1303,21,0,3.410994764397906,2.7543684329696068,90,167,1000
21,1460,25,0,3.3640552995391704,3.0418479488326042,99,198,1000
22,1317,15,0,3.300751879699248,2.4514941472211422,97,183,1000
23,1172,12,0,3.55151515151515,2.7979716070309766,75,139,1000
24,1309,20,0,3.161835748792269,2.865912632567201,90,173,1000
25,1608,31,0,3.6053811659192836,3.3299954736284674,95,190,1000
26,1463,18,0,3.603448275862068,2.8842506236943017,91,181,1000
27,1208,12,0,3.264864864864866,2.5513922248866474,85,160,1000
28,1254,13,0,3.2403100775193776,2.363721467985229,95,179,1000
29,1124,18,0,2.9578947368421065,2.2748633962812015,98,186,1000
30,970,11,0,3.021806853582556,2.21701330060915,79,150,1000
