Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,489,9,0,4.747572815533981,2.186045075158862,34,62,1000
1,1454,37,0,3.6532663316582905,3.6895081531981964,79,164,1000
2,2033,27,0,4.03373015873016,3.454454175797828,113,217,1000
3,2202,23,0,4.626050420168069,4.120663455724965,96,188,1000
4,2354,30,0,4.7942973523421655,4.656841364602688,96,185,1000
5,2679,29,0,5.263261296660121,5.084468202483134,96,183,1000
6,2907,49,0,5.228417266187046,5.810210181680605,98,200,1000
7,2961,44,0,5.4430147058823515,5.312384061069603,102,202,1000
8,2995,36,0,5.60861423220974,5.7468810979276626,94,188,1000
9,2778,42,0,5.342307692307691,5.408383777820074,98,199,1000
10,2533,28,0,5.086345381526103,4.735942270799213,96,189,1000
11,2599,34,0,4.950476190476186,4.867855379341502,99,198,1000
12,2744,29,0,5.177358490566036,4.920411616537436,100,200,1000
13,2760,38,0,5.267175572519085,5.26589289236109,99,199,1000
14,2523,21,0,4.889534883720925,4.070424583271525,110,212,1000
15,2120,27,0,4.807256235827665,4.206222873759716,93,182,1000
16,2188,44,0,4.883928571428569,4.870576473126038,83,165,1000
17,2382,32,0,4.688976377952749,4.38638252012443,107,217,1000
18,2316,27,0,4.6135458167330645,4.1148744080596495,102,203,1000
19,2323,33,0,4.6740442655935635,4.64402042933024,96,190,1000
20,2339,24,0,4.90356394129979,4.457918066780229,96,185,1000
21,2397,25,0,4.681640625,4.314701446809252,103,202,1000
22,2217,30,0,4.364173228346457,4.070781041699418,100,203,1000
23,2115,19,0,4.785067873303169,4.154767075440585,91,176,1000
24,2509,42,0,5.0686868686868705,5.306718804169642,89,177,1000
25,2979,31,0,5.50646950092422,5.441818077993376,98,197,1000
26,2996,38,0,5.312056737588654,5.29369711589706,108,218,1000
27,2646,29,0,5.41104294478528,5.009086082036354,95,181,1000
28,2583,28,0,5.145418326693229,5.013830066966964,95,185,1000
29,2652,38,0,5.2102161100196485,5.0801657848955495,99,195,1000
30,2466,40,0,4.733205374280235,4.932996348574359,97,198,1000
31,2115,27,0,4.415448851774533,4.034974109433788,96,192,1000
32,2204,21,0,4.791304347826089,4.643726345662663,83,169,1000
33,2679,37,0,5.10285714285714,4.981731073925176,99,202,1000
34,2978,41,0,5.555970149253729,5.515368654360268,100,197,1000
35,2952,42,0,5.3093525179856105,5.632081747030742,101,205,1000
36,2632,21,0,5.03250478011472,4.330778959500232,109,212,1000
37,2287,29,0,4.725206611570249,4.533850707142441,93,192,1000
38,1991,27,0,4.464125560538114,4.138861051868138,89,179,1000
39,1884,20,0,4.281818181818182,3.575751842968592,96,183,1000
40,1954,30,0,4.148619957537151,4.034847304704566,92,191,1000
41,1976,25,0,4.470588235294121,4.133848345975656,88,182,1000
42,1758,30,0,3.950561797752808,3.349368758448198,99,189,1000
43,1594,23,0,3.606334841628959,3.133283493033717,93,184,1000
44,1779,22,0,4.108545034642032,3.56873589488418,91,180,1000
45,1995,44,0,4.453125000000001,4.410942166270538,89,174,1000
46,2193,31,0,4.578288100208764,4.419624881430193,92,190,1000
47,2553,30,0,5.147177419354842,4.994189765205468,93,178,1000
48,2857,54,0,5.157039711191335,5.401985025471504,102,204,1000
49,2818,27,0,5.068345323741007,4.655598756297167,109,217,1000
50,2394,25,0,4.392660550458718,4.080074123957635,109,217,1000
51,2117,22,0,4.355967078189302,3.823265106311712,98,196,1000
52,2329,30,0,4.79218106995885,4.767157896313395,88,182,1000
53,2510,34,0,4.98015873015873,4.936133173886326,96,198,1000
54,2357,37,0,4.9725738396624415,4.7072081516894,92,186,1000
55,2173,27,0,4.63326226012793,4.283969599740407,93,185,1000
56,2357,27,0,4.993644067796618,4.875298658651336,87,174,1000
57,2599,34,0,4.839851024208559,4.860023337746073,101,197,1000
58,2638,31,0,4.894248608534321,4.652411168984399,103,202,1000
59,2553,39,0,4.909615384615386,4.7053349631833,103,204,1000
60,2485,35,0,4.8252427184466,4.932279100952126,93,187,1000
61,2421,36,0,4.682785299806576,4.6133394362654565,98,196,1000
62,2285,30,0,4.57,4.429937775792658,94,188,1000
63,2340,29,0,4.615384615384615,4.474344962768266,97,194,1000
64,2679,28,0,5.212062256809338,5.15261912506333,91,181,1000
65,2880,49,0,5.198555956678697,5.488794906021844,102,206,1000
66,2801,34,0,5.196660482374774,4.914729017717964,105,201,1000
67,2691,28,0,5.255859375000007,5.046453952903653,96,191,1000
68,2577,34,0,4.880681818181818,4.616093240153841,103,207,1000
69,2516,26,0,4.7471698113207585,4.488616299586014,101,204,1000
70,2535,38,0,5.173469387755102,4.860056952640116,98,195,1000
71,2422,26,0,4.730468750000001,4.568848122378557,97,192,1000
72,2422,28,0,5.045833333333333,4.865410200908419,88,174,1000
73,2475,43,0,4.777992277992278,5.462987667854272,95,198,1000
74,2324,25,0,4.6294820717131495,3.9221678354728877,106,206,1000
75,2193,27,0,4.777777777777774,4.657560256188761,85,163,1000
76,2280,33,0,4.60606060606061,4.549810206074449,98,192,1000
77,2389,30,0,4.816532258064516,4.188079388045729,106,209,1000
78,2311,24,0,4.77479338842975,4.4083612630484685,95,184,1000
79,2343,31,0,4.742914979757088,4.614192367216808,90,193,1000
80,2562,47,0,4.994152046783624,5.004486747874264,96,192,1000
81,2688,48,0,5.139579349904399,4.882294759799444,105,205,1000
