Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,147,2,0,0.08085808580858092,0.27669909525589526,72,109,19792
1,43,1,0,0.023652365236523667,0.15200539539208682,22,33,19792
2,68,2,0,0.03740374037403739,0.19267908944795442,34,51,19792
3,28,1,0,0.015401540154015387,0.12317742700132979,15,22,19792
4,31,1,0,0.017051705170517052,0.129499687400073,16,24,19792
5,20,1,0,0.011001100110010974,0.10433630164178746,11,16,19792
6,30,1,0,0.0165016501650165,0.12742950071608836,16,23,19792
7,74,1,0,0.04070407040704066,0.19765813672802118,38,56,19792
8,16,1,0,0.008800880088008823,0.09342497311675686,9,13,19792
9,32,1,0,0.0176017601760176,0.13153499521659787,17,25,19792
10,186,2,0,0.10097719869706846,0.31374301167080665,87,133,19792
11,218,2,0,0.11503957783641156,0.33053137279400363,103,157,19792
12,169,2,0,0.08806670140698289,0.30982918320334596,70,112,19792
13,125,2,0,0.06416837782340871,0.25335849168059016,59,90,19792
14,121,2,0,0.06173469387755122,0.24701391962482788,58,88,19792
15,74,2,0,0.03752535496957409,0.1953585260353352,36,54,19792
16,66,1,0,0.033299697275479316,0.17946330327822677,34,50,19792
17,228,4,0,0.11388611388611372,0.3548999943842994,95,152,19792
18,158,2,0,0.07825656265477965,0.275921254530989,76,115,19792
19,109,2,0,0.05369458128078822,0.2340498767790798,51,78,19792
20,86,2,0,0.04215686274509807,0.20581839393495066,42,63,19792
21,270,2,0,0.1309408341416102,0.34873165540664736,128,195,19792
22,262,2,0,0.1299603174603174,0.34937050574648804,123,188,19792
23,173,3,0,0.08526367668802369,0.2964695153586087,78,121,19792
24,175,3,0,0.08663366336633667,0.3001065593407312,78,122,19792
25,158,2,0,0.07802469135802477,0.28087252777797855,73,112,19792
26,109,1,0,0.05374753451676539,0.22557443936526697,55,82,19792
27,239,3,0,0.11687041564792174,0.3532543493749542,99,159,19792
28,347,3,0,0.16722891566265072,0.40068141468959695,153,240,19792
29,214,2,0,0.10338164251207728,0.3215149077604891,97,150,19792
30,217,2,0,0.10402684563758367,0.3221824367347739,98,152,19792
31,146,2,0,0.06992337164750971,0.2624852543278593,70,106,19792
32,307,3,0,0.14646946564885502,0.3822018072976322,134,211,19792
33,211,2,0,0.10071599045346055,0.3164911236266207,96,149,19792
34,165,3,0,0.07967165620473202,0.2947644410595506,70,111,19792
35,167,2,0,0.08098933074684772,0.2867566814475583,76,118,19792
36,180,2,0,0.0874210781932977,0.2975966298429478,82,127,19792
37,172,2,0,0.08337372758119244,0.2834419515374962,83,126,19792
38,338,3,0,0.1624219125420471,0.3989778969928536,148,232,19792
39,299,2,0,0.14564052605942535,0.3703519496667258,137,212,19792
40,330,3,0,0.1607403799318073,0.4217269763763745,127,209,19792
41,260,3,0,0.12670565302144274,0.36084340381156654,112,177,19792
42,228,3,0,0.11014492753623183,0.33114981702468976,104,161,19792
43,268,2,0,0.12978208232445546,0.3571110408712325,120,187,19792
44,240,3,0,0.11633543383422196,0.3440498068344543,106,166,19792
45,125,2,0,0.06027000964320143,0.24990712099550963,57,88,19792
46,147,2,0,0.07046979865771816,0.263385939799534,70,107,19792
47,181,2,0,0.08656145384983262,0.2977847853713335,81,126,19792
48,233,2,0,0.11116412213740456,0.33212899666510376,105,163,19792
49,342,3,0,0.16285714285714295,0.399083548253187,150,235,19792
50,283,3,0,0.13501908396946602,0.3686973775318636,123,194,19792
51,378,3,0,0.1786389413988661,0.4230221563374135,158,252,19792
52,323,3,0,0.15322580645161263,0.3906282677037723,139,220,19792
53,268,2,0,0.12671394799054414,0.35072614357286513,122,189,19792
54,259,3,0,0.12315739419876431,0.35109061756532045,116,181,19792
55,241,2,0,0.11492608488316637,0.3321963211331618,112,172,19792
56,140,2,0,0.06704980842911874,0.25584965302779544,68,103,19792
57,185,2,0,0.08898508898508893,0.29638320158827236,86,132,19792
58,214,2,0,0.10328185328185326,0.3168361851600775,100,153,19792
59,388,4,0,0.1859127934834691,0.44218246111828075,154,251,19792
60,285,2,0,0.13688760806916436,0.3641734644449112,128,199,19792
61,287,3,0,0.1373863092388706,0.3787773542898495,120,192,19792
62,343,3,0,0.16562047320135193,0.40777005081777484,145,231,19792
63,375,3,0,0.17951172809956958,0.42077463569400175,159,253,19792
64,211,2,0,0.1009086561453851,0.3075666758173919,102,155,19792
65,365,3,0,0.17414122137404606,0.4210672054468873,150,241,19792
66,283,2,0,0.13463368220742167,0.37081709174904903,120,191,19792
67,212,3,0,0.09990574929311972,0.3241206732380725,92,145,19792
68,217,2,0,0.10107126222636248,0.31361430305333154,101,155,19792
69,329,2,0,0.15182279649284716,0.39212604440035437,138,220,19792
70,395,3,0,0.18011855905152763,0.42710041788698433,165,264,19792
71,258,3,0,0.11829436038514438,0.3463307369657836,115,179,19792
72,207,3,0,0.09552376557452695,0.30479893659256135,98,150,19792
73,316,3,0,0.14684014869888498,0.3769254076155671,143,222,19792
74,301,2,0,0.14184731385485397,0.3686845754007993,136,211,19792
75,264,2,0,0.12505921364282363,0.3596894181578558,112,178,19792
76,414,3,0,0.19193324061196101,0.4395454508163232,169,272,19792
77,321,2,0,0.1493023255813952,0.37800999435797333,144,224,19792
78,271,3,0,0.12628145386766113,0.36308553770864616,114,182,19792
79,214,2,0,0.10037523452157593,0.30521795630415394,105,158,19792
80,392,3,0,0.18473138548539123,0.4383680769685495,159,257,19792
81,300,3,0,0.14354066985645939,0.37955013496401574,130,205,19792
82,284,3,0,0.13517372679676312,0.37136213976689536,123,194,19792
83,196,2,0,0.09328891004283671,0.3037193046466588,91,140,19792
84,293,2,0,0.13788235294117648,0.3749453636207238,124,197,19792
85,240,2,0,0.11369019422074839,0.34332797895203543,103,163,19792
86,316,2,0,0.14962121212121218,0.37993223919630587,141,220,19792
87,359,2,0,0.1726791726791728,0.41332950371009886,151,241,19792
88,384,3,0,0.18285714285714263,0.4385990827397075,153,249,19792
89,231,2,0,0.10942681193747034,0.3256218305227815,107,165,19792
90,217,2,0,0.10289236605026089,0.33222865728956624,90,144,19792
91,312,3,0,0.14675446848541873,0.38818588987451697,133,211,19792
92,259,2,0,0.1225165562913903,0.3489340212941848,115,180,19792
93,266,3,0,0.1255901794145421,0.3508495743805992,121,187,19792
94,223,2,0,0.10440074906367036,0.3193367196172811,103,159,19792
95,304,3,0,0.1423220973782773,0.38879751109748467,125,201,19792
96,241,2,0,0.11214518380642159,0.33144695100831134,110,170,19792
97,275,3,0,0.12772875058058505,0.35804261443319546,122,191,19792
98,326,3,0,0.15226529659037835,0.3988075176408867,134,215,19792
99,355,2,0,0.1666666666666668,0.4053617473745389,151,240,19792
100,186,2,0,0.08869814020028613,0.3006847670927411,84,130,19792
101,290,4,0,0.13789824060865427,0.38279451589636126,120,192,19792
102,248,2,0,0.11888782358581008,0.3325043551044323,119,181,19792
103,267,3,0,0.12811900191938597,0.35788372641945215,118,185,19792
104,200,2,0,0.09713453132588634,0.3137387740392893,90,140,19792
105,258,2,0,0.12573099415204694,0.3488236157771265,118,182,19792
106,308,2,0,0.1502439024390245,0.38373779967747296,135,212,19792
107,246,3,0,0.12035225048923665,0.3500879872479135,109,170,19792
108,224,3,0,0.10916179337231963,0.333083753839729,100,156,19792
109,306,3,0,0.14704469005285903,0.38667985468740196,130,206,19792
110,290,2,0,0.14002897151134727,0.37390199848925076,126,198,19792
111,213,2,0,0.10186513629842182,0.32244781927801347,94,147,19792
112,303,2,0,0.14212007504690452,0.36885914725253494,137,213,19792
113,274,3,0,0.12803738317757007,0.3558879990763349,123,191,19792
114,260,3,0,0.12087401208740092,0.3507949489554929,115,180,19792
115,200,2,0,0.0928505106778087,0.3118870377582487,87,137,19792
116,298,2,0,0.13802686428902247,0.3671320066497962,133,207,19792
117,300,3,0,0.13927576601671277,0.38323995252919213,123,198,19792
118,209,4,0,0.09780065512400553,0.3154567337682306,96,148,19792
119,252,3,0,0.1188679245283022,0.3674107988997067,99,162,19792
120,279,3,0,0.13247863247863237,0.3673351822556398,121,191,19792
121,248,3,0,0.11837708830548929,0.3404043343446306,114,176,19792
122,236,2,0,0.11346153846153846,0.33349424465560257,108,167,19792
123,335,3,0,0.16421568627450986,0.3986168737205342,148,232,19792
124,263,2,0,0.128795298726739,0.35631548294731785,117,183,19792
125,245,2,0,0.12009803921568597,0.3442058621281357,110,171,19792
126,279,3,0,0.13556851311953338,0.36971943062864615,121,191,19792
127,364,3,0,0.17516843118383052,0.42899188240627517,147,238,19792
128,243,2,0,0.11677078327727074,0.34153548896548985,108,169,19792
129,252,2,0,0.12057416267942558,0.35925519397988487,103,166,19792
