0,13676,3930,1310,9551
0,8446,3741,16339,2553,13070,182,1699
0,3113,18925,246,12212,13421
0,530,1865,16062
0,7344,18742,2553,5265,7180
0,15949,10198,88,13247,6589
0,11314,231,7521,8377,13332
0,19657,13992,2553,13061
0,7285,953,1546,2553,9142
0,10344,88,15551,12538
2,19256,12200,2553,866,9349
0,5472,17626,246,12763,9028
0,3397,15007,2553,7492,6930
0,4757,8671,10987
0,13533,5265,2553,18210
2,17193,12563,8185,88,14086
0,4193,17756,8671,7075,5828
0,384,9277,2553,14962,601
0,11156,8867,4958,16933,14503
0,10736,7532,6716,16200,6718
0,12600,5703,88,6682,9122,993
0,18844,7658,2660,18000,7094
0,19026,11128,4677,15280,5818,19506
0,6800,1373,17575,3165,4108
0,15379,4730,1108,88,15799,2313,18773
0,11962,8125,3930,18761,657
0,4276,13328,2553,18888,14453
0,11249,9472,88,2771,2354
0,15262,15491,88,3100,19304
0,19122,16872,14421,15985,7019
0,323,12646,2553,3666,19205,416
0,19214,5562,2553,10565,11846
0,5283,14504,3666,12273
0,12839,6927,2553,14962,601
0,7120,16011,2553,17494,6807,15851
0,17161,643,2553,3930,16165
0,17111,6212,88,6122,2424
2,12759,14603,2553,19338,11335
0,931,292,1108,16180,12325
0,10043,2553,15077,13371
0,15428,6667,2553,11128,9222
0,8379,1037,11972,6185,3922,3003
0,10886,7658,11128,10186
0,19308,3061,1310,3670,2143
0,2613,14421,11128,4772
0,13004,4190,2660,88,12523,15072
0,570,6098,6185,9100,11399
2,11521,16504,88,8716,11365
0,3012,2553,13531,845
0,17840,7658,1865,15624,664
0,2194,13045,6716,8655
0,15819,14124,11128,7831,2443
0,17072,15766,1723,88,9105
0,10823,16519,2553,5703,17458
0,19933,13992,2553,12142
2,14140,12504,2553,4920,12780
0,11156,8867,1238,6866,19119
0,7019,15985,88,12523,18634
0,16586,2660,1108,14544,11995
0,1460,16200,15077,2509
0,6946,17553,5498,2553,8580
0,1738,13531,1723,6078
0,3322,3204,2553,18888,1214,13666
0,7148,246,9052,8825
0,12953,8538,7658,88,8430,7610,2846
0,17340,7214,8671,8867,17740,12058
0,15804,10149,88,18650,6939
0,13608,2553,11553,13889
0,14080,8551,5080,3613,3973
2,16604,12352,2553,1546,2609
0,2923,11218,1546,19638,1194
0,8826,640,1310,7115,19865
0,16283,16331,11753,19768,3195
0,10802,19638,88,18947,16986
0,1207,9419,7658,19460
0,16093,5559,11128,11523
0,4649,17982,5559,5366,4017
0,15087,8602,2553,4925
0,1757,14027,14277,11576,19345,13600
0,5493,18220,1797,17523
0,18410,5890,15077,1310,3726,6013,16663
0,2618,5366,1108,6337,6120
0,396,13232,1310,13650,1650
0,18408,1108,88,4473
0,15593,14676,5703,11595,4655
1,2746,3930,64,2334,2648
0,9907,5425,1108,1647,18539
0,468,14955,14421,3655,7175
0,6157,9231,7022,15077,1190
2,17091,11362,7831,17309,11185
0,3129,6185,6993,1036
0,7710,16195,809,7658,15599,17553,6946
0,4356,15822,7819,2553,13045,19481
0,3336,19972,7658,18626
0,774,10526,2553,6716,3093,17080
0,2056,11438,7658,3726,12417
0,10329,13766,2553,8671,5370
0,7747,1657,1108,10676,6670
0,754,14544,2553,584,15273,4561
0,16991,13636,2553,19227,18749
0,15617,13650,14025,8190,5986
0,4890,3956,1865,9425,7100
0,9823,4513,9008,7831,7844
0,18406,1551,88,16302,17304
0,4820,11702,7658,13028,1905
0,8862,19836,7658,2857
0,13412,8485,1383,5366,14126
0,5234,11906,1108,12363,17656
0,14263,18661,6716,13650,15617
0,7124,12225,9322,9008,3382,17410
0,14052,7658,12504,14140
0,3239,4272,17580,246,15806,4694
0,15413,4325,2553,17248,19557
0,18787,13553,2553,15695
0,19874,13417,2553,634,3836
0,19949,235,1723,7007,9406
0,8069,9964,17667,2645
0,2890,7831,1225,11390,15543
0,10477,12727,246,8716,6387
0,5469,8671,88,7216,17473
0,9217,7658,6212,9931
0,8854,11429,8671,11128,1054
0,16632,18384,16028,13650,15617
0,16286,9549,2553,18457,2929,11338
0,10155,12315,2553,4574
0,9406,7007,7658,1323,11892
0,10334,13423,2553,10878
0,3312,6449,88,5498,15131
0,19007,9950,246,11850
0,7731,9008,3930,11481
0,17734,5290,88,1973,5
0,496,3061,7658,19185,3258
0,8651,5080,7658,3516
0,13729,17805,7521,2103,2930
0,3811,11567,2553,7521,15882
0,4618,9076,2553,11213
0,7291,18131,88,7658,16973
0,17439,8125,19227,419
0,5872,7658,5559,17982,4649
0,1925,17374,2553,14688
0,14651,8185,15806,4694
0,7660,7138,2553,41,1212
0,3340,14726,7658,6185,8972
0,18357,1874,88,19638,9224,11791
0,7265,3930,10286,19255
0,13790,5861,4235,38,11906,13037
2,12010,18022,14504,88,9472,4416
0,5317,9008,8125,7495,3960,3373
0,19540,9278,2553,8670,19668
0,19657,13992,2553,11318
0,819,2898,19519,88,13025,14736
2,12970,15320,3726,2553,9191,17658,864
0,18487,453,88,11906,13037
0,18906,9549,1108,14025,15448
0,16164,3535,2553,11681,16454
0,16878,3930,1723,515
0,15303,18764,88,13987,13554
0,9736,2553,1208,12586
0,4495,7658,1546,953,32
0,19105,8666,17116,6716,19451,2798
0,12365,2516,1546,15685,9363
0,5915,6439,2553,14603,19157
2,11907,14504,13695,12354
0,7313,18623,6716,2553,19721,12827
0,14691,2953,8104,9165,246,6716,3363
0,15114,3655,2553,14791
0,8667,19470,11362,17977,17367,157,2317
0,10084,9472,3930,14001,17554
0,5844,14676,246,2896,18038
0,7708,3927,5912,9352
0,6417,18630,11362,626,17089
1,9808,2721,6716,14130,8582
1,5288,2304,88,18650,6939
0,2242,6716,1108,8933
0,12593,7658,4390,7075,10464
0,4037,7807,2553,10425,14497
0,11474,4813,6489,5644,7821,13281
0,14208,6716,1961,15102
0,11011,5231,2553,3613,3973
0,10599,9008,6216,19198
0,13642,14586,7658,12998,16589
0,17757,19519,7658,14052
2,11582,17374,10723,1445
0,16017,2553,3655,1968,10052
0,1124,5494,88,19470,14855,6680
2,12698,15049,7521,7658,3908,16608
0,2128,1310,2553,1439
0,14708,14353,8671,3869
0,17853,4520,7831,13954,18491
0,16151,13310,6716,19451,10499,18957
0,6750,17498,246,4185,16647
0,8784,1546,7157,18754
0,7787,1208,7658,1827
0,7834,13542,7658,3535,14214
0,11002,677,9137,14421,12157,2555
0,783,246,88,17431,7028
0,2901,5366,8671,6264
0,9817,6985,2553,8930
0,19353,1865,2553,19844,19211,6903
0,12017,3634,3930,18761,657
0,17963,2553,6087,1970
0,17620,18128,5366,1217
0,17692,8750,7658,14544,754
0,18277,2553,7521,8642
0,8554,15959,2553,1595,15247
0,15166,13169,2553,9115,373
0,9028,12763,88,6558,5624
0,15212,17872,7658,13347,12407,9386
0,1513,2137,88,14421,14667
3,18976,11888,9008,6716,2242
1,2604,8208,6716,5559,16093
0,8001,4788,3118,4235,11025,12312
0,5099,16180,19638,10678
0,1419,16317,88,17802,59
0,9677,6716,2553,13234
0,7933,7658,3897,15108,1393
0,694,369,19054,7521,11180,17355
0,15881,1588,2553,5143
0,3748,8125,88,1383,11662
0,2211,12966,10684,4612,18627,15549
0,19080,8668,1546,15306,11094
0,638,1685,88,5494,1124
0,1047,9278,2553,11564,4409
0,3885,6072,17374,1464,14754,2131
0,13364,19423,640,3930,6614,1840
2,14127,12750,2553,14367,14766
0,8937,4612,88,12523,2400
0,19716,9880,2553,7521,9730
0,13192,13922,88,16180,11849
1,5523,2553,3658
0,6539,7831,1865,16845,10718,1748
0,3171,4520,18630,19735
0,9366,7486,6716,2674
0,17467,19979,7658,13751,8695
0,6747,19886,1310,8671,3217
0,18551,1690,88,3645,8173
0,1243,19032,7658,13345
0,2767,7534,2553,4379,8372
0,9453,2182,5366,18256,8942
2,12907,14139,18830,11906,18860
0,16332,235,88,13992,18488
0,16191,7786,2553,4506
0,2930,2103,7521,17890,12008,1333
0,8957,88,2553,270,4312
0,19069,14752,2553,1323,16755,5176
0,6947,17374,7786,6507,9846
0,6495,17036,7157,7439,11981
0,13338,13310,7658,12556
0,9169,1739,88,11128,13721,19902
0,1978,4520,13934,19815
0,19233,9061,885,9008,12706
0,13880,16515,7658,16715,14226
0,19370,3175,15806,2075
0,19806,7521,17644,405
0,7248,16636,16685,2326,6185,3952
2,12798,16358,11906,3930,869,11119
0,16084,17797,3170,2553,13219,1114
0,9238,19002,8132,88,19774,6879
0,16874,7672,7658,15705,15775
0,17480,202,88,11048,4456
0,284,2553,13987,7679
0,7527,3989,13992,9278,10437,1872
0,14934,1685,5366,12691,14601
0,8672,16891,7022,3930,4361
0,7667,5714,7786,1723,9932
0,3348,17374,2553,15298,12160
0,14724,6098,1383,4042,16523
0,15790,6611,2553,1464,16520
0,16911,2553,1108,4829,17834
0,14371,14101,996,14421,8519,14403
0,11293,7658,7467,1893
1,16236,2457,640,9278,8334
0,18199,10025,2553,88,15799,2313,18773
0,10601,18146,2553,9142
0,8591,5508,2951,11101,15005
0,15170,14022,11496,2553,15806,2545
0,6398,246,11128,19947
0,16165,3930,18888,19899,4756
0,15957,4984,19638,18830,5405,7817,7528
0,12474,5562,8671,1226
0,4525,17040,7521,6966,15519,5296
0,18501,18630,3800,14270,11874
0,11093,8861,246,14504,11907
2,12241,14710,2553,11190,163
0,8601,2553,13934,13784
0,17909,7690,7658,1595,15247
0,14226,16715,88,4325,5192
0,560,3964,7658,6098,570
0,3864,6150,7157,9918
0,1904,13078,2553,2671,13736
0,11265,9137,2553,3012
0,12329,992,88,14250,5960
0,515,1723,88,3834,14652
0,15593,14676,2553,815
0,2346,14974,1108,5785,4946
0,17926,18064,2553,19638,536
0,11519,4230,88,7658,6465
0,12762,7604,5080,2684,17579
0,6441,246,2553,5289,4863
0,17714,15301,2553,19768,10926
0,2565,8867,88,5559,5174
0,3209,10723,3634,2553,6311,17411
0,9486,12431,7658,1388,18710
0,6117,8019,8671,88,13846
0,17420,18746,7521,8602,8573,4287
0,4595,3558,2547,8125,9961
0,1545,18436,640,692,9853
0,8758,7244,2553,1383,10941
0,5274,13585,1310,4243,15141,11694
0,14319,13274,2553,13188,9901
1,3129,6185,88,16528,2312,15930
0,2651,6187,19638,6150,12238
0,2411,2976,2553,12763,11691,16578,1643
0,2214,15960,6716,11595,4655
0,6270,404,14291,1740,11128,3023
0,14503,16933,479,2553,14676,15593
0,14006,8125,7658,4068
3,11984,12523,2553,18742,15196,11964
0,13283,7688,2553,292,7987
0,153,11753,1723,7658,19281
0,14333,17100,3085,246,1525,15733
0,16513,2553,13969,4534
0,176,18888,38,14111,1556
0,3435,88,17185,3313,17460
0,10512,17244,88,7658,12832
0,14477,8132,17374,271,295
0,8232,15806,88,4042,10041
0,2149,71,7022,2553,14970,15296
0,15741,1813,2553,246,10528
0,15225,19672,2553,15546,9573
0,17507,3478,15463,12648
0,5736,17265,2553,2045
0,16059,13992,2553,17216,1725,17782
0,7462,6716,202,10866,16861
0,17827,3930,8671,9132
0,2416,5423,7658,1823,6755
0,16491,16769,7521,3930,4371,12734
0,19246,13429,2553,1496
0,2915,11416,7658,15077,7912
0,14237,7690,7658,2349,19573
0,10448,1822,2553,14421,3169
0,16277,7658,11128,294
0,14527,88,16028,19543,12620,16787
0,2663,12282,5644,10347,4762,5793
0,11670,5445,88,1310,12226
0,18151,14020,2553,5912,1520
0,11452,5366,640,13803,18840
0,16049,17739,16528,9008,517,9752
2,11874,14270,3800,2553,6278,13680
0,2464,11013,7658,2553,4347
0,19266,6574,13045,7658,19639,7352,19835
0,9866,2553,8602,8004,7547
0,8953,7831,88,3645,13932
0,3356,11141,1108,88,6267,4814
