0,48359,37680,1843,42562,7686
1,14672,19441,19618,42518,36101
0,20790,31519,88,41368,17113
0,47455,3100,7522,25447,33606
0,28319,7832,48813,16654
0,25124,7832,20628,34836
1,42676,19640,3753,12914
0,5810,4822,7832,27134,14334
0,2278,29623,39268,49043
0,15056,7659,22158,1116
0,44088,11543,1310,640,11690,48463
1,33189,19618,2553,17299,44531
1,18873,39457,14422,3442,18907
0,25655,11080,20628,31701,43103
0,26096,29623,7834,45253
0,33968,43993,3753,11907,48258
0,24008,8552,3753,22542,22560
0,15913,7659,45711,31200
0,7185,29623,19618,21821,23006
0,48168,3666,6717,42005,13173
0,42130,25406,48546,3503,31587
1,17997,29874,29623,4383,12612,34436
0,37538,7832,48813,29456,19933
1,20379,29623,9279,24707
0,41967,29623,19640,13322
0,43114,30166,37054,8381,27509
0,36698,22877,19618,37237
0,11044,9890,88,29250,15024
0,5248,19618,7659,32708
0,1983,29623,48565,49000
0,9647,20260,3753,15945,9939,7132,20327
1,24823,20628,37513,17141
0,48665,34071,3753,29784,27071
0,30518,48546,3753,28742
0,9646,2553,23213,3221
0,4772,25148,3753,41751,30411
1,14361,25790,5499,4244,30732
0,49556,26544,3753,7415,4595
0,33391,885,34408,36807
0,23381,48546,43295,11768
0,7409,14505,3753,48471
0,14437,7659,46564,18633,26821
0,40494,3753,14251,46613
0,11386,13046,88,42387,11339
0,39763,7659,48546,8805
0,27620,48546,2553,5470
0,23834,21217,3753,34583,6826
0,26808,32303,23879,12820,38975
0,33183,7689,1310,9890,11044
1,18402,48546,6342,46406
1,17598,43655,2553,7709
0,44058,44123,48546,23855,17091
0,2001,8286,20628,37497
0,9176,246,45780,42234
0,4498,8443,8926,32121,19246
1,18859,30166,25287,7075
0,24613,31261,246,22066,23408
0,34630,7659,9864,39118,5328
0,43111,29012,43084,39607,40394
0,4431,40240,13970,40562
0,48062,10693,20628,11961,18894,44376
0,33925,5038,22266,22019
0,30422,9066,88,22266,12673
0,25123,8251,22266,19674,17074
0,8970,3753,25287,28969
1,36475,16181,20628,6059,43732
1,20399,46410,22266,46121
0,45424,26293,2771,22266,41940
0,26868,41026,7659,13656,24625
0,36573,21472,35008,21289
0,9556,20986,29623,29593,21690
0,30023,8272,2553,36664,19558
0,22514,38178,22542,10587
0,37538,7832,88,28355,9764
0,25310,10460,2611,9009,14282,47831
0,31066,45714,2553,13642,7165
0,49204,25871,2553,20489,37147
0,27645,24537,7659,49281,20427
0,36342,29623,3753,37913
0,8881,45545,22158,3753,10335
0,41861,4719,22266,7659,43933,9959
0,47539,9603,20628,43856
0,49434,22266,45342,40491
2,48168,3666,6717,34431,15400
0,37539,2771,3634,1865,25010
0,21017,3666,3753,41350,14058
0,47111,32905,20628,41155,16041,43572
0,9064,30166,18831,38514,2907
0,8555,31737,1310,640,7960
0,37619,31785,88,32453,4297
0,46533,45825,3753,27335
0,33418,37070,6717,3753,15034,6263
0,30285,36989,2553,48546,4638
0,36142,46410,22266,43957,17957
0,7036,3474,1310,22110,16121
0,39404,3753,46410,26842
1,39392,19974,3753,12079,13314
0,10696,22266,14422,36508,46223
1,23944,20628,22253,47011,15134
1,41337,19618,39335,10775
0,22549,3676,2553,48900,22609
1,48571,16134,3753,600
0,8348,8186,3753,30237,47833
1,16902,33744,3753,45730,12100
0,33453,40013,22266,6520
0,28030,7023,3753,46208,1466
0,44913,48546,19618,30540,40621
0,33453,40013,22266,29228,15231
0,32896,2553,22158,37681
0,12459,32623,22675,34213
0,27903,45220,42276,20788,31652,22220
0,37929,11363,43417,14923
0,31254,37054,88,1310,43405,24856
1,49104,19618,6717,43996
1,33729,20628,21472,36573
1,43770,17912,20628,3655,5204
0,6135,32793,2326,20323,15853
0,2131,2660,7659,47439
1,15892,39645,17375,21730,36905
0,31809,42436,88,13988,815
1,14504,48546,30166,22669
1,47803,20628,2553,20636
0,42278,31451,88,7659,31798
0,5782,33637,20628,23033,16708
0,37277,13302,27272,20628,36146
0,9172,31278,19410,29623,40812,34052
0,5673,12896,22266,46310
0,27971,6717,88,8669,21867
1,15342,48546,26630,41204
0,18207,3928,88,22946,24103
0,32246,24641,6717,30695,7655
0,1186,2553,20628,3495
0,13350,26081,64,19618,13218
0,27276,3753,5499,44842,38625
0,45932,31905,47497,29623,246,35852
0,10174,22607,9615,46410,17161,45565
0,29507,30550,3753,2553,37792
0,40368,29623,3753,30998,44991
0,46149,1546,1310,2182,18756
0,6656,47724,29623,42187
1,25219,19618,38178,69
