0,25887,36997,3753,22268,6212,9677,30955,17167,30548
0,293,20630,1108,36611,48414
0,30099,39215,1068,48548,9165,3810,5008
0,44487,37888,14015,2129,39425,11230
3,31832,32455,14015,11471,7578,12757,20814
0,21339,15611,14015,27405,40076
1,44552,5972,3944,17488,29625,19567,12012
0,1667,31612,35934,14015,12684,13906,33027
3,29823,31566,19144,14424,5706,14280,33881
1,7021,3548,41242,2553,39215,45839,47936,49619,32304
0,45369,8967,14015,354,3503,5390,16215,28081,6679
0,49071,40010,34866,20325,29625,19507,25807,16967,38196,5483
0,42953,40189,48548,31590,26535,46401,48079,34443
1,6803,19941,38180,14015,45716,680,15976
0,18855,19815,27136,5706,8014,26722
2,32454,36056,29625,11364,28688,8209
0,10671,18892,36108,14424,42566,4491
0,13461,18827,30628,2553,7660,44125,32579,22463,32370
0,13992,14356,5933,246,26632,35626,24989
1,24871,5367,14015,23484,9492
0,45364,49839,14015,36713,15003,26982,1819
0,44004,14015,41599,12477,39305
0,2850,35349,45869,5706,31787,47593,15740,44710
0,32767,19357,2553,48548,30077,23789,20217,33334
0,11324,49988,14015,5367,31940
1,4555,30222,6464,12729,39270,37227
0,14417,7763,3297,3423,39118,3753,14028,47622,6651
0,41840,10196,12663,40832,22160,4367,21474,8435,10629,515
0,21167,49761,17762,41753,46412,17759,40491
0,30857,19620,775,1310,40853,8220
1,46313,4635,5706,2553,2301,43396
0,27561,22529,5706,41379,49019
1,22535,5524,16883,5452,21131,5706,48548,18138,32245,26713
0,15128,35108,2516,48548,32728,16106,22110,29324
0,19046,10686,45794,31867,12300
0,35282,43461,8873,14015,456,4635,33650
1,28945,4214,40378,14015,37512,31241
3,43482,31058,14015,37483,39906
0,46585,25481,26824,14015,8134,32199,8185
1,7166,29625,14015,48481,23197
0,44123,144,41370,88,34365,16149
0,39280,21871,17501,14015,45616,4430,34840
0,2777,37869,14015,24973,2275,26372,32508,48345
0,12305,20288,49692,1176,33746,5706,33001,35399,32205,11513
0,3263,19033,41753,5706,1108,46924,10043
0,29962,16453,5706,23591,16757,45379,33839,27127
0,10512,35664,7117,19501,5706,37089,14181
0,23739,45680,26813,3753,29625,30378
0,26168,40658,26403,42255,14015,26337,45991,245
0,42804,49343,19620,88,14416,8623,4828
0,33370,19522,14015,7766,17189
0,45455,2553,4631,19642,39109
1,23846,5706,19620,34225,14867
0,42307,19567,29625,14015,20781,19664,26216
0,574,8869,20630,7488,28658
1,4813,14639,8506,16183,17583,13615
0,33564,7233,43962,24847,27031,29625,5706,46938
0,42345,22839,20630,26151,40048,3133
0,49278,14792,27136,5706,41503,37312
0,46492,8592,17528,7083,45769,3753,17488,48729,18247,37993
1,16465,5532,27625,48548,49283,23977
0,31880,15391,48548,25336,45298,5829,13450,45300
0,15889,46579,48548,2553,42539,11041,23479
0,18981,22068,48548,47474,35906,36784
0,17212,46201,32992,14015,5706,33974,8713
0,35822,10775,14977,41753,14015,43032,21921,31158
1,26175,4460,13971,15602,4244,9920
0,12033,7285,18891,14015,41753,15978,49924,34337
1,3905,43217,23808,29625,1034,1996
0,38458,7855,14015,48548,4943,830,38199
1,42099,6530,37485,14015,1469,3369
0,44912,41370,22268,23692,18633,33805
0,10296,20984,7788,14015,48129,13030,36041,10033
0,1681,48548,14015,9616,18738
0,31936,13171,48548,23035,14356,13992
1,3749,39135,38560,43913,14015,44110,23259,35886
0,9368,27274,380,5706,1525,11114
0,38914,41091,5706,246,47241,17330,40064
0,19548,26928,42438,19620,246,1564,49852,8832
0,34721,22569,14015,13652,23135,44603
1,25502,5706,3577,587,45826
0,18773,28752,14015,29195,10626
0,2536,48297,1257,1108,25980,7823,2091,23854
0,26799,33549,29625,48214,19460,25216,20504
0,348,47224,14015,2721,8670,37868,10595
0,25654,10288,14015,42559,33767,19947,9297,47642,21189
0,1533,27797,30112,3753,12765,29896,2964
0,41320,9265,44841,30168,48481,16248,11202,36530
0,43291,16926,35916,38180,48081,4309,22919
0,22988,46640,43614,48548,23881,10714,7301,43045,43056
0,33483,41289,3753,23002,11345,3445,9906
0,16245,14499,22268,47863,23993,22192,29528
1,6905,49545,48920,42467,46412,49829,1582,15094,31389
0,31421,2133,4244,2553,44412,43615,799
0,49868,15613,10131,47261,2553,14015,11151,6027
0,13899,42618,13027,45716,37336,7507
0,27467,37208,7660,3753,1876,34287,35271,21996
1,7481,3644,14015,47820,16980
0,582,5706,4613,46164,4545,40757
0,17055,26203,45869,5706,45713,43146,38743,41130
0,393,48548,5706,47561,34899
0,9203,30793,45716,3753,44944,36388
0,43268,37711,47863,7523,15988,15638,37670,43312
0,18339,19772,3753,3044,13750,22284
0,9230,43765,19460,14015,22877
0,39713,17294,33408,31277,5706,23513,46601,41613
0,1581,28261,8718,5706,37682,23832
0,11600,15903,48218,13994,16183,24489
0,41725,13973,9437,34536,1274,88,20630,640,2110,238
0,44586,20496,1310,22268,23541,9431,26507,23270
0,1700,9980,16389,37089,48815,21058,19543
0,9322,11383,8766,28688,3753,40301,371,16786
0,8946,37485,3753,13971,30631,39456
0,32402,13871,37692,25557,3753,31733,5653
0,7443,34936,31287,19676,14015,22839,26978,12043
0,34633,11528,45716,47613,4833,39986,5965,15115
0,41729,14472,11364,21417,11479,48030,920
0,39592,2103,46227,3535,29625,20325,32240,44509,20116
0,15019,19620,1196,39459,10151,36887
0,34057,14566,43127,40743,44548,43419,31706,8856
0,43806,23718,39215,2553,35028,4670,19435
3,49345,31413,5067,1108,48218,27528
1,7241,3389,37089,2553,39215,31685,9675
