0,414,1200,1732,1795,246,1723,519
0,777,1903,1874,1636,1310,88,634,38,914
0,152,569,1886,88,1865,1454,1109,1540,952,486,909,1352
0,1031,1034,88,1310,1354
0,1763,221,1865,246,986,1588,1148,738
0,287,1057,88,1865,1666
0,399,1309,1229,246,380,446,69
0,332,1264,1132,88,1546,272
0,1174,525,986,246,1051,141,1416,1437
0,28,996,259,1218,1525,1108,144,755,41,1970
0,407,44,1883,202,1723,1310,1740,1383,1399,42,750
0,1776,1546,1310,553,1824,488
0,1912,1238,203,88,1034,1885,1189
0,1189,1885,1034,1621,1528,1323,640,431
0,306,1732,1795,246,1886,1766,587,1634
0,20,1062,605,85,640,1498,380,1546,1908,751,1382,1944
0,632,1155,1028,401,1865,1108,64,37,1461
0,417,79,658,1636,1310,1685,1216,1690,1850,1523
0,254,1257,1373,1213,1690,594,747,852,454
0,1916,64,1057,88,1886,569,152
0,1016,804,911,885,88,1865,1383,976,1767,1863
0,887,640,586,1886,88,483
1,163,1066,813,1987,977,1595,1208,328,1310,88,847,472
0,609,741,1843,1213,1208,1564,1290,108,1188,63
0,1727,433,885,88,1886,1510
0,588,1319,1657,433,1443,235,634,38,1183
0,1810,354,246,1865,151,368
0,1381,525,986,246,292,8,1811,1751
0,496,450,1257,1373,193,1865,1568
0,1791,866,168,325,88,203,1238,1112
0,1500,649,1493,1108,1865,193,1373,753,1282
0,1489,827,1797,246,1865,151,550,1521
0,1091,243,1712,1560,682,847,1108,1685,367,618
1,1489,827,1797,283,970,1108,1294,1564,1290,108,1188,135
0,651,1725,611,1759,50,125,1985,88,1865,401,1028,1155,632
0,1156,41,1773,1824,1889,1484,1737
0,1350,1936,1434,1416,141,997,88,144,1108,40
0,20,1062,427,992,753,1373,1723,519
0,122,57,7,1900,246,612
0,961,372,551,1546,1740,285,205
0,439,966,640,1498,202,1965,168,866,744,585
0,990,804,911,885,88,325,168,866,1791
0,1112,1238,203,88,1723,1002
0,1927,38,634,1546,380,246,808,456,1669
0,967,830,1493,1108,1310,246,1816,1945,329
0,251,1638,1280,292,246,1685,367,1980
0,278,1051,246,1825,23,514,464,1125
0,1530,1564,1294,1108,1546,634,38,1927
0,1804,1830,446,380,1498,640,988,571,1535
0,445,1723,88,885,295
0,99,1310,88,235,1443,24,147,465
0,166,1723,246,986,1588,190
0,282,1196,1390,1685,246,1061
1,1791,866,168,325,88,1102,833,538,9,1464,1643
0,1596,1865,246,292,1280,1638,1403
0,1067,821,88,1865,1383,976,1767,1110
0,1806,1046,38,634,88,885,911,804,1016
0,1667,235,525,1108,198
0,684,1961,1551,1851,1310,88,1985,1704
0,3,1188,108,1290,1564,1208,328,1310,327,1770,922
0,1555,636,1410,1812,144,88,997,307
1,1719,1018,246,958,1383,360,146
0,334,493,514,23,1825,246,1685,1522,1172
0,1619,453,1546,88,1057,1720,1870
0,1357,965,895,1310,88,235,1472,1169,1276
1,152,569,1886,88,1723,1633
0,523,949,441,1151,1588,986,246,1825,23,1961,1623,863
1,1189,1885,1034,1621,573
0,1094,1395,88,235,1472,593
0,371,869,775,1636,1874,199,1697,365,1124
0,1503,1995,347,1485,88,749,202,850,1799,590
0,876,383,890,906,1117,546,1004,1723,246,1785,758
