0,289,8241,4661,1724,1310,2120,7552,8069
0,14670,73,8118,1310,13028,15923,1256,19542
0,2447,1310,13489,9028
0,18050,12694,1310,11959,7388
0,15278,2484,2185,4834,1310,10695,15110,13276,12852,15269
0,7378,1294,15361,15102,18383,168,1310,17579,7855,12937
0,19924,18311,1310,4139
0,13,13130,17539,1310,2191,14501
0,16101,13172,1108,1310,11104,18673,14759,15172
0,7369,1310,2120,7552,8069
0,3109,8674,1310,15810,17544,17494
0,14333,1310,3331,16390,16225
0,11222,4235,6154,17364,1310,19418,12163
0,9282,1310,15727,19155,18170
0,4281,2608,12459,1310,2772,9249,19918
0,6343,1310,13647,12539,4697,2568
0,8438,1310,2763,8379
0,6812,12694,1310,14151,18610,16870,7037
0,7847,4044,1310,3754,13694,1687,18211
0,19219,15588,19458,1310,6635,8732
0,7408,1310,13283,7335,1849,5799
0,9482,1310,5206
0,10342,5387,3752,1310,13696,13377,11290
0,4098,1310,7618
0,1177,11909,1310,19677,13392
0,14909,5113,299,17403,17630,1310,18892,6461,2672,13406,15735,763
0,17028,1310,14029,9037,18838
0,2614,10471,4831,18033,1310,5707,16067,1709,7744
0,4250,1310,246,9866,12908,18457
0,11945,8711,10977,1310,12318,14376
0,11766,4227,1310,1311,6721
0,951,16135,1310,3377,6834,2439
0,11505,10554,1310,5233,13855
0,2980,13438,1310,2582,9312
0,15669,15399,14016,14029,17871,13035,193,17735
0,12214,8769,14730,1310,270,1866,14243
0,1674,13476,15604,13951,7295,5707,1310,17140,11173
0,8373,13698,1310,2554,11850
0,10902,1310,14425,78,1681
0,5701,640,1310,19358,5690,16785
0,6519,1310,1724,8432,10944
0,16664,16096,3711,4153,15143,1310,11692,12593,8914,4584
0,7130,13527,3310,1310,9552,3824
0,2331,3005,13376,15579,3754,18489,16391,14948,18059
0,15297,15401,8015,18601,1310,17000
0,11061,1310,9469
0,6592,13479,1310,14425,16214,2291
0,14943,3262,1875,11129,13172,1108,1310,220,14800
0,13050,202,1310,8719,13109
0,3174,7542,1310,2467,1554
0,7487,7335,13283,1310,9105,5447,12411
0,1334,5719,1310,17545,19077
0,10860,8280,6808,7469,1822,1911,2683,9020,13275,14622,1310,534,14726
0,11165,315,775,1310,18871
0,3242,1310,16358
0,18704,14325,9830,3585,1310,14016,2098,18416,11607
0,7527,8870,2554,1310,1798,18361
