0,1602,168,88,1723,770
0,1479,165,1528,456,1086,1504
0,77,283,1723,1060
0,284,635,88,367,1872
0,564,246,354,1383,1141,1513
0,91,246,1274,1443,310,1871
0,1239,453,1274,1723,986,1730
0,1809,1127,1323,41,1108,447
0,1878,111,1034,246,1550,44,1538,1608
0,1487,1595,1843,88,344,1029
0,654,1825,1891,1865,1108,1505
0,582,1035,732,446,1546,1824,1561,721,1189
0,1534,246,1447,1053
0,1451,88,1723,1000,233
0,819,905,1723,88,1073,1729,304
0,960,246,1108,514,1666
0,1179,115,41,640,621,389,428,286
0,180,1636,88,202,1197,1561,721,1189
0,272,1108,1310,570
0,1481,1516,650,640,88,1588,1584,1228
0,1904,1823,1564,1140,1383,1556
0,1016,1754,1525,88,1850,1420
0,691,1546,88,1026,961
0,769,1238,88,1310,683
0,1504,1086,456,246,88,531
0,1168,889,1546,1498,510
0,797,345,246,1588,1949,384
0,1351,1319,978,246,885,1557
0,1801,620,1755,584,68,1546,1480,1298,1186
0,287,1310,1985,1092
0,407,237,1345,1307,1640,283,1843,1897
0,1521,246,202,1313,539
0,317,949,110,88,41,115,335
0,1607,1383,1546,1720,1531
0,1701,380,88,1636,180
0,1047,292,1108,1961,682,377,448
0,1510,1383,1886,136,389,428,286
0,416,80,88,1690,1151,1176,1742
0,1295,249,328,1686,640,1723,770
0,1916,1248,37,1600,88,1588,1999,1890
0,120,736,1865,1108,1560,464,1495
0,1553,984,292,88,852,1994
0,279,246,1588,28
0,1326,1472,1723,1546,889,1168
0,1194,88,824
0,1856,848,1723,1546,68,1137
0,448,377,682,640,1108,1254,128
0,1996,751,1030,720,88,866,967
0,1,110,88,1546,1050
0,1918,1805,433,88,1865,569,1868
0,945,1625,1034,88,1723,770
0,651,412,1865,885,584,1352
0,366,1546,1108,272
0,838,1971,1604,1865,88,837
0,1756,1208,1543,60,515
0,907,1057,1986,1636,643,12,0,1118
0,145,968,1739,1634
0,1005,203,1323,640,1386,1573,1428
0,1481,1516,650,640,88,1310,262
0,1360,1273,64,1636,1640,1307,1345,1576
0,278,1274,365,1335,693,393
0,572,88,1588,1999,1890
0,1364,942,743,1973,88,1451
0,1661,246,292,1169,183,1758
0,1210,1238,1434,1383,1082
0,1428,1573,1386,640,1383,970,577,405
0,1186,1298,1480,1546,88,1525,236
0,409,481,88,1690,735,1131
0,63,1593,88,246,672
0,785,911,1588,1865,50,1561,767,55
0,1158,201,751,586,1390,1723,680,1051,1943
0,1166,1588,1584,1228
1,278,1274,88,1310,163
0,121,885,1973,1309,639
0,18,661,1294,88,1026,961
0,72,1399,41,1323,827,1989
0,1962,88,433,970,773
0,1024,1723,38,1575,1912
0,1807,1922,1590,1310,456,1604,1234,1287
0,293,1373,1383,1494
0,1183,1812,30,88,380,503
0,1357,640,38,1623,1270
0,1976,1690,88,1310,628,1015
0,1800,952,1865,231,581,1014,223
0,573,640,1108,1395,1223,1679
0,414,1101,885,1546,326
0,1376,1383,640,1386,1573,1428
0,26,88,1723,882
2,651,412,1865,1383,1082
0,1660,64,38,88,851
0,393,693,1335,1865,1498,510
0,382,1443,1274,88,110,1080
2,1701,380,88,1622,1343,172
0,294,1766,246,649,880
0,1303,292,88,1034,1586,1333
0,54,1383,1546,1685,141,1562
0,1557,885,246,1723,1182
1,1295,249,328,1686,634,38,64,65,179,1643
0,166,1484,1522,1383,1494
0,573,640,1640,1307,48
0,1845,320,1309,1973,1575,347,483
0,1281,1689,1812,1551,1723,866,967
0,1445,1202,1624,1383,1556
0,1758,183,1051,1034,88,800,1454,638
0,385,909,88,213,1720,929
0,254,1310,49,1383,319,1437
0,726,885,246,202,1313,539
0,205,1321,277,1108,126,533,1862,620,1801
0,1734,1213,640,1723,1060
0,782,798,345,246,91
0,1387,144,88,171,1970
0,470,861,1238,1108,447
0,1331,689,126,1108,88,1946
1,564,246,88,110,1
0,903,1297,1546,246,1618,918
0,1774,1914,1310,1766,294
0,1293,1369,1546,1126
1,1758,183,1051,1034,1546,68,1137
0,754,1723,88,1622,1343,172
0,1629,1984,906,640,88,1225,1802
0,374,911,1588,246,643,31,1250
0,1687,1813,1689,1812,1551,433,486,527
0,169,626,138,1310,885,1638,1671
0,648,1949,1588,1274,1443,382
0,1221,1345,1129,953,1108,1301
0,160,736,1865,847,720,825
0,1619,1861,1616,38,88,455,544
0,1789,246,640,1218,1775,1813,1545
0,574,1383,1600,37,1279
0,1179,115,41,1108,126,689,1331
0,824,88,41,1564,1700
0,1446,88,640,901
0,1144,1546,68,1564,780
1,254,1310,246,1034,1532
0,745,1542,1310,1108,678
0,1114,1797,1208,202,1313,539
0,669,38,640,906,1984,1629
0,1089,2,1908,640,88,206,1192
0,1006,869,1310,1865,1716
0,1204,1903,1595,1640,640,1690,708,1159,563
0,405,577,970,927,1310,885,1101,414
0,1097,433,88,860,555
0,1711,257,1903,1595,1843,1917
0,1326,1472,456,1310,869,922
0,563,1159,708,1690,88,202,1197,1561,767,55
0,1354,159,1310,88,455,544
0,773,970,433,88,634,588
0,738,216,885,1310,459
1,1360,1273,380,1843,360,1698
0,1407,113,1891,1865,88,1525,1754,1016
0,1352,584,885,1865,203,1005
0,1133,1658,786,1310,88,1740,1577
0,1673,885,246,1447,670,1667
0,910,1843,88,168,208
0,1104,1310,885,757
0,1943,1051,1034,1865,736,120
0,1912,1575,38,88,1214,629
0,1462,1542,1310,1588,1949,648
0,1251,659,1546,1034,615
0,1603,38,64,595,1903,257,1711
1,407,237,1345,1129,953,38,1575,347,1894
0,1406,1721,38,1723,1739,1876,805,1071
0,172,1343,1622,88,23,804,1149
0,1207,1858,847,1034,1586,1333
0,1728,1546,1373,67
0,59,1977,1310,126,1621,17
0,1192,206,88,992,47,620,1801
0,1933,1799,1498,640,481,1449,600
0,263,88,246,643,375,1017,1633
1,1133,1658,786,1310,88,1854,1762,1950
0,880,649,246,885,584,1837,188
0,1439,1328,1310,1108,272
0,579,1908,354,246,1768,358,1927
0,1882,1951,1128,1822,88,9,1375,1212
0,1532,1034,88,206,1192
1,1104,1310,88,398
0,579,1908,354,1310,1260,21,962,1930
0,825,720,88,30,1812,1689,1813,1687
0,1710,1265,463,1546,1310,70,1540,1841
0,116,1519,88,800,1454,1849
0,1562,141,88,239,1383,1082
0,1436,1213,640,88,635,1347
0,77,283,1108,1505
0,1,110,1588,1383,1171,1459
0,940,663,1546,1723,1390,586,751,1996
0,1730,986,1723,1390,598,747,592
0,495,740,130,246,1034,1282
0,419,15,182,1040,144,88,1309,489,90
0,613,1767,1068,155,88,1699
0,454,85,1108,88,433,1405,131,822
0,1107,1739,875,1310,1249,644,1792,1869
0,497,261,1769,1723,905,819
1,1158,201,751,1030,720,88,1636,180
2,374,911,1588,1310,262
1,1445,1202,1624,1723,1551,809,559
0,898,896,1891,1865,88,246,1283
0,69,1865,1310,636,1429,1172
0,45,885,640,107
0,710,1042,380,246,130,740,495
0,574,1383,640,283,1278
0,1634,1739,1723,88,1560,464,1495
0,1974,1397,433,88,1588,1949,648
0,1774,1914,1310,64,38,1623,1270
0,398,88,246,456,11,420
1,1943,1051,1034,88,1194
3,407,237,1345,1307,1640,640,1865,1604,1234,1287
0,617,1449,481,88,1823,1904
0,1905,345,246,1534
0,1145,1325,1586,1034,246,564
0,143,1453,1803,1310,1108,1254,128
0,1937,1206,1108,292,319,437
0,332,88,1723,247
0,1994,852,88,246,1981
0,1293,1369,1546,1828
0,1989,827,1323,1551,809,559
3,278,1274,88,1546,543
0,806,1355,1373,88,1865,1033,565
0,263,88,634,588
1,1710,1265,463,1546,640,1213,1436
0,864,640,88,1208,359,1404
0,483,347,1068,1767,365,1751
0,20,1723,88,41,115,335
0,737,1885,1310,1108,1206,1937
0,1650,682,640,1108,1400,1763
1,1710,1265,463,1546,1310,1782
0,710,1042,380,88,1208,1756
0,1153,554,1342,619,1843,88,171,1970
0,864,640,1323,1886,146
0,267,1257,88,58,670,1667
0,1513,1141,1383,1588,911,785
0,146,1886,847,1865,1033,8,747,592
0,1927,358,1768,246,380,1811,1201
0,1964,635,88,246,1521
1,1144,1546,869,1449,1088
0,1143,1851,640,88,1152,154
0,400,367,88,860,555
0,1402,1551,246,1034,1586,1333
1,205,1321,277,1108,64,65,179,1643
0,188,1837,584,885,640,436,1592,1103
0,1610,911,1588,1584,1228
0,1866,1447,246,88,1021
0,1568,1821,1519,1108,1551,507
0,1125,390,692,246,1534
0,539,1313,202,88,1546,1050
0,1964,635,88,1850,1119
0,815,1395,1685,481,1449,600
0,698,1571,684,246,685,1767,613
0,1211,202,88,640,682,1694
1,1534,246,1723,1182
1,284,635,88,640,650,1516,1481
0,880,649,1108,1865,736,160
0,1857,73,1498,1865,1947
2,385,909,88,1238,1876,805,1071
0,1327,1732,692,246,826
0,591,1707,1551,640,283,1278
0,788,88,1225,1802
0,162,686,88,213,1720,929
1,1210,1238,88,992,47,620,1801
2,294,1766,246,345,798,782
0,1081,1374,1739,1723,1546,1480,1298,1186
0,399,1108,514,809,389,753,1651,508
0,1012,540,1640,283,1034,1051,183,1758
0,1678,621,640,1546,1050
1,1989,827,1323,1865,736,1440
0,361,968,246,88,686,162
0,819,905,1723,64,686,162
3,1158,201,751,378,1982,514,1108,277,1321,205
0,1428,1573,1386,640,1108,678
0,67,1373,1910,1230,702,1176,134
0,592,747,598,1390,1257,88,141,1562
0,236,1525,1310,1886,1122
0,154,1152,88,9,1886,1662
2,393,693,1335,1433,88,38,1575,1054
0,1530,1048,1383,1174
0,335,115,41,88,171,1023,1572
0,983,578,88,1310,124
1,1168,889,1546,246,23,804,546,1157
1,907,1057,242,88,1699
1,1143,1851,640,1865,952,1800
0,332,88,433,1805,1918
0,1180,1971,1604,456,1596
0,1372,1640,1227,992,47,620,1801
0,1056,1533,1469,246,481,1449,617
1,1428,1573,1386,640,88,433,1805,1918
0,1275,1010,292,246,1564,1700
0,565,1033,1865,88,860,555
0,583,1685,1546,1640,1595,1487
0,233,1000,1723,771,1151,1176,134
0,672,246,38,64,823
1,1730,986,88,332
0,750,38,246,643,12,0,1118
0,1629,1984,906,640,88,1208,1677,604
0,1438,686,88,1208,1501
0,1724,1766,1034,1383,1268,1791
0,754,1723,1274,1846,1941,482
3,284,635,1347
0,814,1373,88,612,1787
0,1782,1310,456,1596
0,286,428,389,809,1551,1310,1104
0,1992,1147,51,88,84,621,1678
0,887,775,1310,1865,1208,359,1404
4,407,237,1345,1129,953,1108,1395,95,890,370,1431
0,1866,1447,246,88,824
1,1024,1723,640,1213,1436
0,799,1537,246,88,1373,67
0,445,1108,1865,1891,1285
0,914,88,1723,1472,1326
0,608,139,1310,49,1383,1607
0,67,1373,88,635,1347
1,1167,1458,1323,88,578,983
2,362,512,1310,1546,691
0,1791,1268,1046,199,1358
0,639,1309,88,1865,1476,1806
0,1993,88,525,1488
0,1654,408,88,1108,1941,482
0,1285,1891,1865,88,433,1397,1974
0,143,1453,1803,1546,813,1152,154
2,1407,113,1891,1865,1208,1677,604
0,1181,433,88,246,1544,1652
1,1056,1533,1469,246,1685,1395,95,890,1067
0,1838,1383,1865,64,1236
0,570,1310,1843,1956
1,1937,1206,1108,1865,323
1,987,277,1108,88,1973,1305
2,930,446,88,1690,735,1131
0,780,1564,41,88,1593,63
0,1666,514,1108,640,1851,1143
1,1363,1215,243,38,246,271,873
0,510,1498,246,885,45
0,1514,246,640,650,1516,1481
0,920,1310,49,1383,182,15,419
0,1612,775,1188,1685,141,1562
2,143,1453,1646,1723,88,1309,489,90
1,1809,1127,1323,88,1294,661,18
0,1279,37,1600,88,1865,1978
1,1144,1546,88,818,1083
0,103,1291,1987,1127,1383,1522,24,821,1672
0,1139,1310,88,1946
0,1083,818,88,1723,214,1509
0,1703,606,38,88,1073,1729,304
0,845,406,1108,246,997,1057,907
1,1557,885,246,1108,915
0,1728,1546,1369,876,1184
0,1660,64,1767,2,1089
0,592,747,598,1390,1723,1797,911,1610
0,1091,1690,1188,196,40
0,1250,31,643,246,1310,682,1650
0,503,380,1865,1383,1732,348
0,1650,682,640,88,989
0,170,1108,9,38,1603
0,121,885,246,1469,1533,1056
1,1168,889,1546,246,1659,1812,1183
0,1942,1507,988,246,1973,1961,1175,925,774
0,1337,1953,1136,1383,534,43,980
1,1287,1234,1604,1865,88,1622,1343,172
0,980,43,966,1865,387
0,770,1723,64,1865,681,174
0,515,60,1108,1546,542,1852
0,607,1657,246,564
0,1420,1850,88,1740,924,1892,1289,478
0,330,1323,1636,1640,1821,1568
1,1144,1546,1034,1586,1325,1145
2,1097,433,88,634,755,1203
0,45,885,246,1723,1842,855
1,332,88,1034,1051,871
3,564,246,1685,99
0,1072,88,246,997,1591,1626
0,1460,1433,88,1310,124
0,815,1395,1546,1848,430,868
1,1081,1374,1739,875,1310,1977,59
0,1053,1447,246,1665,1171,1459
0,135,1051,456,1310,558
1,1756,1208,1865,1065,1255,1315,532
0,1671,1638,885,246,988,1508
0,255,246,1546,35
0,1421,996,440,1876,1274,1844
0,175,866,1723,64,1660
0,1406,1721,38,88,1034,1586,1325,1145
0,306,1579,963,1310,1685,709
0,1568,1821,605,144,187,1004,1682
1,267,1257,621,853,1383,1171,1459
1,1104,1310,246,587,1087,1804
0,825,720,88,640,906,1984,1629
0,1353,525,88,1525,106,1888
2,294,1766,38,606,1703
0,1619,1861,1616,38,88,1843,360,1698
0,459,1310,88,1399,1945,147,1425
2,330,1323,246,1898
3,1295,249,328,1686,640,246,1160,664
0,1036,645,1546,1723,185
0,532,1315,1255,1569,246,38,1616,1861,1619
0,1272,1546,88,1528,165,1318
0,665,816,1546,1383,1174
0,152,818,88,41,115,335
0,1967,246,1310,459
2,293,1373,76,1723,770
0,387,1865,640,621,1618,918
0,983,578,88,1373,1355,806
1,1660,64,1593,1860,1824,946
1,838,1971,1604,1865,88,837
0,1278,283,1034,1051,183,716
2,1927,358,1768,246,1310,558
1,1221,1345,1129,953,1310,635,284
0,1585,847,1034,1383,54
0,572,88,1546,331
1,1530,1048,88,1373,814
0,1027,1380,345,1546,1908,466
0,570,1310,88,1072
0,129,971,513,1723,214,1383,1376
0,1137,68,1564,202,283,77
0,1955,917,1865,1542,745
2,154,1152,88,1723,848,1856
0,675,1108,246,1280,667
0,14,1546,88,202,1211
2,1701,380,88,525,1488
0,1094,270,1551,1169,183,1632
2,503,380,38,243,1215,1363
0,709,1685,481,1151,1176,134
1,1090,1924,1108,634,885,1673
1,1326,1472,456,966,1865,984,1553
1,672,246,1588,1478
1,1104,1310,88,1690,735,1131
0,667,1280,1685,30,1865,387
2,448,377,682,640,1546,543
0,765,978,246,885,1266
2,503,380,38,953,1129,1345,1867
0,947,30,1865,1335,693,393
0,1131,735,1690,88,989
1,1568,1821,1519,1108,41,115,335
0,1370,1306,1011,199,1046,1108,640,1218,1775,1813,1687
0,669,38,88,1609,1441
0,295,88,235,453,1378
0,1317,1208,1546,1640,1595,753,1520
0,1894,347,1575,1973,1961,682,1650
1,172,1343,1622,88,1723,770
1,1791,1268,481,88,791
0,825,720,88,433,1181
0,1071,805,1876,144,88,1496
0,1517,1739,968,246,997,1483
0,1702,884,1886,1371,1740,1575,1912
0,1871,310,1961,270,1551,950
0,1844,1274,246,1544,1652
0,120,736,1865,885,523
0,632,637,1188,775,1612
0,1997,235,1865,203,1797,1114
1,1133,1658,786,1310,64,1767,613
0,782,798,345,246,885,309
1,1750,246,1208,1756
1,738,216,885,1973,1309,818,1083
0,763,606,38,88,1600,37,1279
1,826,246,1274,365,1751
0,597,1559,913,453,775,1188,196,40
1,1445,1202,1624,1723,1690,1151,1176,1742
0,1475,1766,246,1108,1301
0,1925,729,1564,246,1789
1,898,896,1891,1865,569,1868
0,185,1723,246,1661
1,1610,911,1588,88,1214,52
0,657,1162,1213,640,1383,1556
0,679,41,88,1310,159,1354
1,180,1636,88,1588,1166
1,185,1723,88,1823,1904
1,1107,1739,1865,1978
0,1574,1000,1723,181,1575,347,1894
1,1287,1234,1604,1865,88,1373,899
3,935,246,88,1238,1111
0,585,347,1079,214,1383,1373,117
0,579,1908,1723,1472,456,1596
1,1207,1858,1739,875,1310,570
2,1451,88,246,885,45
0,1482,1586,1034,246,960
0,1354,159,1310,1373,67
0,1501,1208,1865,64,65,179,1643
0,1869,1792,644,1249,966,88,688,53
2,495,740,130,246,587,1704
0,883,1723,88,1208,1317
1,1904,1823,88,1323,834,1617
0,814,1373,1843,1454,443,752
0,782,798,345,246,640,1386,817,1124
0,462,241,843,212,301,1725,628,1310,1108,1046,199,1358
2,1181,433,88,1310,636,1429,1172
0,1742,1176,1151,1690,834,1373,67
0,1333,1586,1034,1546,427,975,1837,188
0,851,88,1310,57,457
0,1681,1887,88,914
0,17,1621,192,1546,331
0,770,1723,1310,1886,146
0,410,1310,64,823
0,583,1685,246,1208,1317
0,368,1339,265,1034,246,564
0,679,41,88,1588,1949,648
2,385,909,88,640,1386,817,1124
2,1326,1472,456,246,1160,664
0,160,736,1865,1108,1373,67
0,657,1162,1213,1865,203,1797,778
1,1479,165,235,88,455,544
0,983,578,88,516,1640,1307,1345,237,407
0,1757,1018,1862,1435,88,292,1303
0,1177,1148,1551,950
1,169,626,138,1310,792,1493,1813,1687
0,1124,817,1386,1292,1310,1022
0,868,430,1848,1546,88,992,47,1232
0,1596,456,246,1843,1956
1,1186,1298,1480,1546,88,686,1438
1,1272,1546,292,1865,1978
0,1868,569,1865,88,1887,1681
3,987,277,1108,64,1723,1146
0,1050,1546,246,997,1591,1626
1,1774,1914,354,1546,292,1798
2,368,1339,265,1034,246,534,43,980
0,1508,988,246,643,375,1017,1633
3,185,1723,246,1564,468
0,1509,214,1723,1464,1564,780
0,999,1108,1310,1766,1314
0,1868,569,1865,1383,1645
0,1963,1188,637,88,433,1966,567,438
0,664,1160,246,1546,1824,946
0,613,1767,885,1266
0,1930,962,21,1260,1310,1546,228
0,438,567,1966,433,235,165,1318
0,1203,755,246,885,523
0,648,1949,1588,88,1399,1945,147,1425
0,122,1150,685,246,446,1267
1,1091,1690,88,1373,899
2,1927,358,1768,246,1274,1876,805,1071
0,582,1035,732,446,88,1920,1579,306
0,1393,553,1785,88,1238,1210
0,18,661,1294,88,23,12,0,1118
1,69,1865,885,1557
0,1631,481,640,1383,1127,1987,1291,103
2,348,1732,885,1546,691
2,505,957,1254,1108,88,481,71
0,754,1723,1310,920
0,1946,88,141,338
0,1195,1914,1310,88,1034,1586,1325,1145
1,1809,1127,1323,252,1046,199,1011,1306,1370
2,362,512,1310,246,271,1535
0,601,1471,1238,1108,1395,815
0,478,1289,1892,924,1448,246,1108,85,454
0,915,1108,9,1886,884,1702
2,1431,370,890,95,1795,1766,38,1575,1912
0,1352,584,1256,80,88,455,544
0,1801,620,1862,533,1208,359,1404
0,1153,554,1342,619,1843,1259,1197,1043
0,1617,834,1690,1723,882
0,1844,1274,246,1469,1533,1056
4,1295,249,328,1686,640,1723,1024
0,629,1214,88,1108,1924,1090
0,1798,292,1865,50,1561,721,1189
0,123,885,523
2,317,949,110,88,1723,1000,233
0,1857,73,1743,586,1390,1262,576
3,172,1343,1622,88,1865,387
0,71,481,640,1908,579
0,783,1753,288,433,1805,506,1390,598,747,592
1,1673,885,246,1208,359,1404
0,1282,1034,246,1685,99
1,1145,1325,1586,1034,1732,692,390,1125
0,1828,1546,88,1593,280
0,664,1160,246,88,141,715
0,124,1310,246,1537,799
1,497,261,1769,1865,1208,1677,604
0,309,885,246,1323,1127,1809
0,1425,147,1945,1399,41,1108,1254,128
0,307,187,88,246,892
0,901,640,1323,834,1998
0,1266,885,1310,254
0,1988,1865,292,1169,183,74,281
1,907,1057,621,1257,267
2,1701,380,1108,1046,199,1011,1306,1370
1,1211,202,246,1534
0,107,640,88,818,152
1,1673,885,640,1908,466
1,999,1108,514,1666
0,1470,964,981,1830,380,246,885,123
1,1094,270,88,1026,961
0,107,640,1690,1025,850,1419
2,146,1886,1383,574
0,1626,1591,997,246,1618,918
1,1204,1903,1929,1860,88,1946
1,910,1843,246,456,1086,1504
0,712,917,885,246,1823,1904
1,170,1108,246,1564,729,1925
0,1807,1922,1590,1310,963,1579,306
1,1661,246,640,1218,1775,1813,1687
1,898,896,1891,1865,88,367,251
0,26,88,1850,1420
2,405,577,970,927,1310,1685,99
2,409,481,246,692,1732,348
1,915,1108,9,38,1575,1912
3,169,626,1766,38,1616,1861,1619
1,1574,1000,1723,88,446,930
0,1194,88,1843,1917
2,368,1339,265,1034,283,42,329
1,175,866,88,1225,1178,1061
1,1222,1843,1368,717,965,340,1719
0,1912,1575,347,1079,214,1509
0,82,1140,1310,88,519
0,304,1729,1073,88,433,970,577,405
0,1305,1973,1310,1803,740,495
0,657,1162,1213,640,88,818,1083
1,462,241,843,212,301,1725,628,1310,1865,736,120
0,530,1848,953,1108,406,845
0,904,1546,1797,911,374
0,1547,976,833,1636,1323,1127,1987,1291,103
2,400,367,1208,506,1390,598,747,592
0,508,1651,753,1595,1843,88,637,632
2,845,406,1108,640,1218,1775,1813,1545
0,1838,1383,1985,595,243,1215,1363
2,1751,365,1274,88,1740,73,1857
1,1955,917,885,246,354,425
1,1943,1051,1034,1546,659,1251
0,1015,628,1310,792,1503
2,1905,345,246,1464,475
2,797,345,246,1551,433,1097
1,1081,1374,1739,1865,1034,1051,183,1758
0,1698,360,433,88,1108,272
2,1194,88,246,325,1761
2,387,1865,88,1546,228
0,1940,88,1208,1522,1567
2,393,693,1335,1433,88,1309,639
0,496,1108,1310,1766,1724
0,967,866,88,246,684,1571,698
2,1927,358,1768,246,88,1238,1210
