0,2467,4347,816,4384,4524,3753,1519,4058,3731,1737
0,4539,1410,2553,3753,113,4913,4161,3530,676,2678,240,2211
0,2652,1551,1108,3957,2264,1903,2068,110,4664,3911,4036
0,3298,3889,182,2553,3882,3898,3759,4219
0,1687,2334,3753,2553,2253,2758
0,1427,246,1383,2553,944,2046
0,91,381,4184,2301,2553,640,202,2714,4552,2868,3433
0,2590,1646,3644,4231,2463,861,3100,1005
0,1849,2775,831,38,3753,1108,230,4545,1784
0,1625,68,1865,2553,1310,2929,3263
0,503,4521,4613,1139
0,4335,2292,4658,283,4244,2935,2301,3265
0,4509,3882,2553,1383,3113
0,237,4620,3753,2637,2231,1647,2549,281
0,4004,4472,4236,948,3645,1257,3225,4440
0,2417,3423,3753,851
0,3582,3189,3204,976,3273,4296,1163,2033,4651,649,3753,3801,786,1395,2799
0,2808,3650,4553,3972,2553,1208,2816,1454,4921,4991,1313,1804
0,2793,2561,1345,2553,3651,88,1067
0,4005,3911,4664,110,2068,1903,2264,3957,2553,1310,932
0,3789,1948,948,4612,1383,246,4262
0,823,3661,3972,2553,1310,2291,3094,3054
0,2198,2688,681,3666,3146,246,1794,2443
0,32,4971,839,3687,640,2553,3957,4831,4534
0,841,2200,1543,3478,2553,2660,1985,3917
0,2307,1767,988,2553,3957,3666,450,2456,1432,4722,4949
0,1418,4729,1208,2553,3931,4408,4790,1606,2609
0,856,1769,3753,1108,446,3392,2862,3906,4255
0,1633,3930,168,3563,2553,3753,1908,4186,511,849,3529,282
0,1911,4577,1657,1113,4968,3753,113,4913,4161,3530,676,2678,240,1192
0,2828,4258,2553,1310,3520,134
0,1352,1616,2553,1310,2291,3094,2233,2258,3888
0,1634,246,3753,2334,2291,2856,2647
1,1460,354,2326,3343,643,2646
0,3000,3191,3753,88,199,532
0,2248,1208,2553,3478,2969,2675
0,4476,4776,3193,3753,4236,3100,4751,2004
2,2417,3423,3753,953,3523,1481
0,887,1600,187,3928,2887,3931,2553,1869
0,1078,3649,2816,1208,2553,640,606,336
0,1666,3753,2553,3972,153
0,3691,2771,1321,2660,3112,2349,1943
0,1955,8,1543,3478,2553,4043,4686
0,431,4479,4372,1887,1034,2547,1723,380,509,262
0,1244,3753,3259,4139,3269
0,4257,3349,2553,4521,4613,700,4824
0,1376,1685,4186,1908,4519,4244,126,4807,2948,2790
0,2885,3753,2553,182,3889,559
0,339,1907,4082,2334,3753,246,2833
0,2806,1685,4186,1908,3535,3634,4080,2133,1649,4470
0,3164,2531,1636,3629,4441,3753,3259,4139,2740
0,3241,1132,4830,1383,2553,1310,131,4598,1004,4954,2093,1861,420
0,4623,446,1108,2553,1546,60,869,4640
