0,44475,10287,20628,37245
0,38245,15575,19618,45675,13341
1,22336,19067,45614,12896,44109
1,18217,20628,3753,48500,17054
1,21081,19618,32453,13320,3910
0,23177,41751,43295,33532
0,23632,29784,3753,14439,44689
0,5966,44854,19640,3753,18662,17503
0,32770,43084,29623,9238
0,14894,8603,3753,16928,3404
0,30890,25555,30778,14874
2,1734,28252,22266,21979,42697
0,1440,43710,88,4521,33749,25221
0,11214,20628,246,42596
0,10532,29623,27932,29713
0,29507,30550,3753,39457,12086
1,18520,22266,2553,25521
0,53,30423,3753,41930,1431
1,37913,3753,31261,1003
0,43732,6059,246,48546,48715,5275
0,4254,21829,29623,7834,11817
0,41296,31630,3753,15914,47098
0,10368,3753,31485,27316
0,26136,16602,3753,22066,45617,16050
0,46534,6717,3753,30256,26328
0,48091,3753,88,23179,25891
2,13798,25452,20628,1704
0,26753,3784,2553,2935,7511,34890
0,7755,6717,246,37678,12500
0,16279,22266,20139,45857
0,29898,35146,22838,5807,19618,40028,5117,48358
0,48463,11690,2553,1647,4999
0,28806,37672,3753,13988,10069
0,11728,10250,4855,19618,246,46327,13671
0,32774,48546,42436,19183
0,27171,22266,26522,33321,8879
2,41555,13749,29623,26683
0,26721,8611,1546,9473,4903
0,4845,20628,31278,9172
0,16839,29623,11907,48258
0,12964,29210,2553,30695,40400
1,20269,31848,2553,26932,11745
1,18286,34166,7832,246,38689,39369
0,48642,48546,27106,49904
1,24200,20628,11191,10185
0,5441,48546,3753,42929
0,36887,24400,3753,22585
0,5019,30166,30128,44432,15538
1,19600,31467,15656,1310,3753,14010
0,38774,23033,88,46699,47983
0,385,21472,3753,29749
0,2663,42005,7832,17923,30408
0,41600,27134,6717,30331
0,40194,44556,6717,46828,45906
0,5172,47627,3753,44639,44352
0,14781,3349,48546,14272,34015,17337
0,1983,29623,20628,44624,35677
0,7819,19152,3753,37913
0,9243,30237,48546,15620
0,219,21355,20628,27419,9674
0,13884,5425,3753,39645,18171
0,1414,22946,48079,5646
0,36752,41672,1310,34765,35696
0,19179,6662,19618,23690,38378
0,7528,33631,37142,36731
0,4313,12154,2719,19618,20260,42868
0,29912,48565,39213,36304,4765
0,11986,29623,20628,32355
0,46250,7659,13046,47382,38751
0,48843,10121,2553,19618,37530,27550
0,5954,20628,36917,39086
0,34863,22946,20628,35885,35464
1,43770,17912,20628,31630,40981
0,36347,35446,30166,30744,44121
0,15236,6213,3753,3258
0,49314,6717,44287,18170
0,35221,31588,19618,8144,13253
0,30174,23879,20628,12450,42489
0,46933,36574,48469,246,22158,19507
2,2050,23287,29623,24436,12656
0,49453,36696,19618,23570,39868
1,46255,20628,30166,5061
1,25442,20628,29784,4195
0,38839,45899,23213,36485,16713
0,31884,48282,3753,20628,22479
0,17074,19674,246,33671,8276
0,11672,9279,22266,40673,29275
0,25079,40035,37087,7326,795,1459
0,2606,9237,20628,3753,30917
0,6708,6989,2553,19618,49531
0,37336,37688,88,48216,36465
0,32817,48546,42286,15774
0,42512,10577,29623,24660,4581,5075
0,10865,36210,6717,9385
0,38436,2441,19767,2660,43002,13151
0,782,19618,48546,31209
0,33824,24647,3753,7522,20496
1,31946,19618,25287,12822
0,4542,3100,7659,38043,761
0,12585,3753,20628,17500
0,37878,29623,30166,12346
0,3705,38178,3753,36596,16544
0,1182,37367,32097,3753,31456,41233
0,6756,246,3753,13115
0,17065,49092,7832,19618,2881
0,12872,20628,29623,14607
0,12057,48216,7659,7316
0,8721,25604,42562,27283,33249
1,21323,29623,7659,15915
1,18847,20260,23827,1119
0,972,27036,3753,38232,14397
0,20197,2553,46410,47022
0,40096,10849,20628,3753,8445
0,31586,2297,7659,6717,38592
0,12935,46410,29623,6960
0,20638,1973,2553,25056,20220
0,12569,5509,88,35008,38466
0,26147,29623,46410,30535
0,31899,8926,246,12343,22202
0,4585,15197,18400,7832,8251,25123
0,8894,16406,29623,25377,44541
0,15874,10867,38178,433,37908
0,1518,5018,2553,13751,25093
0,48430,3655,20628,39958
0,17118,20816,3753,7733,32244
1,24353,19618,7158,25320
1,29944,3753,45675,24242
0,49268,23617,32453,44702,6685,16207
0,2627,26411,20628,1869
0,13030,48565,1310,23042,48457
0,24561,38407,20628,36616,40162
0,3575,3753,8717,42286,15774
0,23505,49038,2553,38178,92,39125,17226
0,46607,24315,28686,30166,36011
0,37327,35165,3753,22266,48323,33666
0,48501,35245,22066,3726,23665
0,47776,5933,20628,88,19205
1,20354,42891,3753,22266,36944
0,34437,43563,36505,20628,9801
0,3547,42934,36711,390,1798
0,14010,3753,33919,36683
0,8909,30928,88,16181,44138
0,1232,4521,24933,34261
0,46533,45825,3753,43084,18690,32231
0,2183,23033,22266,13056
0,11917,11621,1865,19618,44198,36311
0,8521,3931,42282,23016
0,26792,22266,7832,12634
0,27471,2553,22266,31086
0,7085,48546,16516,19393
0,10891,34406,20628,8526,2285,15839
0,11856,39981,24677,18631,49830
1,20964,26016,17486,88,23589,41478
0,25498,46180,5367,45776,35118,28853,7276
4,15364,48546,41192,43925
1,17998,20628,19410,29310,16894
1,18148,22266,20628,16316
0,8668,29623,664
1,18484,27951,19618,24010,21617,5420
1,23854,17706,19410,15807,12786
0,15525,42934,22266,19401
0,19882,5565,8672,22946,41413
0,30023,8272,2553,19618,45350
2,25093,13751,20628,3094,11106,41873
0,38638,33744,20628,10820
0,46771,24067,29623,46575
0,13659,28686,34285,20762,26741
0,2541,45767,246,20628,38924
1,36921,20408,5367,20628,10915
0,24943,40399,30166,15785,20849,7093
0,37758,29623,3753,46623
1,19817,36210,13046,7349,33397
1,26518,20628,25555,41474
0,10586,39580,3931,246,40933,7332
1,18124,41972,7659,25715,11717
0,32611,48856,3753,23367,9709
0,42440,6717,2553,30199,3199,41009
1,34978,20628,29623,20948
1,46997,20002,6717,38424,14801
2,13855,27358,48546,36778
0,17062,741,4226,3753,17580
0,27072,38178,19618,19955
0,49907,39607,19618,40693,30793,410
0,26923,23512,3753,6477,26780,48454
0,46933,36574,48469,246,19674,42521
0,7343,3957,35008,33793,22986
0,28540,48546,7023,24124
0,20898,16823,9279,2553,21302
0,4827,13188,2553,34431,20766,27606,31465
0,35971,32793,19618,49552,30058
0,31088,2553,6717,40029
0,41641,44108,3753,43993,29769
0,13017,12794,40150,1865,7069
0,32770,43084,48546,16653
0,14100,1310,19618,36307
1,19786,31158,3753,45714,9093
0,9293,16977,3753,12886,4509
2,1927,3264,19618,39009,6677
0,27249,25355,14727,2553,13023,9960
