Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,1091,19,0,10.29245283018868,4.6393082019835585,36,63,1000
1,3105,71,0,5.803738317757008,7.515825067698695,86,183,1000
2,4325,53,0,6.975806451612903,7.058106064843134,114,228,1000
3,4677,41,0,7.629690048939644,8.275973141553878,99,196,1000
4,4730,56,0,7.805280528052807,8.56718929407497,100,204,1000
5,4866,52,0,7.823151125401933,8.445005062479519,102,209,1000
6,5103,54,0,8.164799999999998,8.948036025740436,101,205,1000
7,5110,58,0,7.922480620155039,8.83845037419414,104,210,1000
8,4884,62,0,7.928571428571427,8.548175970779376,103,213,1000
9,4670,82,0,7.618270799347465,8.354157839909991,103,207,1000
10,4498,66,0,7.459369817578776,8.120536551726417,99,202,1000
11,4547,72,0,7.417618270799347,8.221910958426454,101,203,1000
12,4789,60,0,7.553627760252367,8.347003951731622,102,208,1000
13,4907,63,0,7.788888888888888,8.402146200028234,108,216,1000
14,4860,58,0,7.864077669902913,8.733640184133918,100,200,1000
15,4810,75,0,7.846655791190866,8.698244286479571,100,201,1000
16,4937,71,0,7.738244514106586,8.666078769907491,103,208,1000
17,4905,65,0,7.860576923076923,8.274859931729328,108,218,1000
18,4725,50,0,7.488114104595881,8.3678960257684,102,202,1000
19,4606,56,0,7.393258426966294,8.03875777118876,104,210,1000
20,4592,74,0,7.640599001663899,8.305256305934558,99,202,1000
21,4657,52,0,7.572357723577236,8.215593547097424,103,206,1000
22,4601,45,0,7.4691558441558445,7.469984813062231,110,217,1000
23,4664,42,0,7.5960912052117235,8.249359124733841,100,199,1000
24,4953,93,0,7.849445324881141,9.52212938919366,95,199,1000
25,5200,58,0,8.099688473520253,9.02013866960306,105,211,1000
26,5354,73,0,8.391849529780568,9.340248788832755,102,210,1000
27,5227,59,0,8.205651491365781,8.861802318798937,104,212,1000
28,4974,59,0,7.945686900958466,8.540740329000302,104,207,1000
29,4995,61,0,7.941176470588234,8.73247321339323,99,204,1000
30,4997,66,0,7.832288401253916,8.629569738745834,107,216,1000
31,5079,59,0,7.985849056603777,8.841284034146614,99,207,1000
32,5080,65,0,7.851622874806799,8.675055499504076,106,212,1000
33,4818,51,0,7.911330049261085,8.478030026449256,101,203,1000
34,4556,50,0,7.444444444444447,7.789487976204992,105,208,1000
35,4636,52,0,7.501618122977346,8.148987307386314,103,206,1000
36,4781,58,0,7.366718027734977,8.14459613218974,107,217,1000
37,4683,53,0,7.504807692307693,7.946650523182531,106,210,1000
38,4730,69,0,7.792421746293242,8.464821900195817,100,204,1000
39,4755,50,0,7.706645056726094,8.214050240651908,105,210,1000
40,4753,57,0,7.7918032786885245,8.397606881757886,102,207,1000
41,4768,52,0,7.690322580645164,8.253705481592629,102,206,1000
42,4830,72,0,7.678855325914149,8.71516073937323,100,204,1000
43,5111,74,0,7.875192604006162,9.380575757630035,99,208,1000
44,5145,61,0,7.939814814814815,8.758184759113751,107,220,1000
45,4874,66,0,7.736507936507938,8.579031293169969,101,207,1000
46,4822,74,0,7.77741935483871,8.75194729044606,99,198,1000
47,4832,65,0,7.633491311216427,8.23017083664245,108,217,1000
48,4470,48,0,7.327868852459013,7.805352278173258,101,207,1000
49,3840,51,0,6.678260869565215,6.983988440077182,99,205,1000
50,3203,38,0,6.1360153256705,6.245358032313277,91,193,1000
51,2692,32,0,5.299212598425195,5.455308777337302,90,193,1000
52,2281,34,0,4.88436830835117,4.854040370202952,84,189,1000
53,1775,28,0,4.393564356435647,4.1654443006304165,83,176,1000
54,1238,24,0,3.8209876543209877,3.319711877138668,73,151,1000
55,780,14,0,2.910447761194029,2.2946369212267856,66,143,1000
56,433,12,0,2.231958762886598,1.7522182176397199,51,105,1000
57,237,20,0,1.795454545454545,2.077647805211043,34,64,1000
58,143,6,0,1.4591836734693877,1.3710434535357632,22,40,1000
59,68,2,0,1.1929824561403508,0.6927841472541911,18,32,1000
60,18,2,0,0.9473684210526315,0.404651319111256,9,13,1000
61,2,1,1,1.0,0.0,2,2,1000
