Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,107,2,0,1.0918367346938773,0.32385355904917196,44,71,1000
1,117,4,0,0.6393442622950815,0.7419780561292475,37,66,1000
2,139,5,0,0.6465116279069766,0.7946517597392478,42,77,1000
3,171,3,0,0.9715909090909091,0.766654902977696,46,89,1000
4,134,4,0,0.6633663366336636,0.7299864065083751,47,80,1000
5,158,4,0,0.9461077844311377,0.8232867206855152,41,80,1000
6,105,3,0,0.596590909090909,0.5872840857733143,45,71,1000
7,91,2,0,0.5416666666666666,0.5671038585895405,40,63,1000
8,115,3,0,0.8214285714285713,0.7890241413167778,31,60,1000
9,99,3,0,0.6149068322981368,0.6525154385265751,37,62,1000
10,91,3,0,0.5870967741935482,0.7005294544471115,30,53,1000
11,91,3,0,0.6546762589928057,0.6885421504766465,32,55,1000
12,86,2,0,0.5850340136054422,0.5715101050769036,38,59,1000
13,92,3,0,0.5859872611464968,0.6606580440127349,33,56,1000
14,93,2,0,0.5999999999999999,0.5877538136452588,39,62,1000
15,112,3,0,0.7619047619047619,0.6857985379856071,39,67,1000
16,100,3,0,0.6172839506172838,0.6699939970912672,37,62,1000
17,99,4,0,0.596385542168675,0.6511427312939744,38,63,1000
18,95,3,0,0.6209150326797386,0.6489519480600646,35,59,1000
19,93,3,0,0.6078431372549019,0.6307398967383158,36,59,1000
20,99,3,0,0.6689189189189187,0.6638223013750779,35,60,1000
21,84,5,0,0.5675675675675673,0.7483511322716592,28,49,1000
22,98,4,0,0.6758620689655173,0.6859984473246281,36,60,1000
23,88,4,0,0.5945945945945946,0.77229085703622,25,47,1000
24,87,6,0,0.5723684210526315,0.7686056325150854,29,51,1000
25,88,2,0,0.6153846153846154,0.6271226144578615,34,56,1000
26,85,2,0,0.5985915492957746,0.6195383680060708,33,54,1000
27,86,2,0,0.5733333333333334,0.6276264723657832,33,54,1000
28,89,3,0,0.55625,0.6116980695587381,36,58,1000
29,88,3,0,0.5827814569536424,0.6669094480666247,32,54,1000
30,91,3,0,0.6594202898550723,0.656204267774274,34,57,1000
31,90,2,0,0.6474820143884892,0.6795491829628506,30,52,1000
