21,872,63,642,994
61,961,43,765
64,858,60,354,860
71,763,30,90,870
30,978,24,797
73,889,14,972
48,935,171,176,807
52,995,225,806,936
97,808,48,765
42,870,228,210,925
30,980,84,908
56,995,484,700,933
49,942,838,842,963
57,995,12,857
48,868,23,739,835
71,841,38,908
102,857,21,253,999
71,956,119,983
73,893,888,722,972
74,900,1,824
75,797,0,7,933
101,833,77,913
72,956,142,859
19,787,593,106,913
104,851,617,434,903
72,763,30,90,948
48,933,37,724
101,623,518,940
48,835,20,893
78,775,686,129,886
75,729,170,335,993
19,936,861,210,925
76,797,79,985
90,900,581,95,938
92,946,57,232,911
48,993,30,992
89,996,210,800
52,982,452,889
104,857,850,233,870
68,904,210,925
105,851,2,857
97,919,47,935
73,908,36,77,702
123,623,475,63,889
102,937,29,581,803
105,857,2,872
48,873,37,76,950
85,775,686,129,886
39,973,152,893
49,993,43,78,912
48,870,11,775
113,851,65,245,914
92,928,907,78,623
116,851,9,877
52,815,488,210,996
82,987,27,855
49,998,45,463,623
29,724,37,998
125,824,142,129,835
104,882,48,259,980
138,623,60,984
80,855,513,582,765
74,965,128,381,942
69,896,355,987
53,942,17,940
38,938,630,978
23,936,38,295,944
75,893,779,739,946
73,763,65,623
48,912,693,432,682
23,787,21,807
113,857,96,981
101,914,13,807
97,946,320,434,797
138,981,411,252,835
68,903,622,58,999
104,937,59,996
83,859,82,975
82,889,452,281,917
105,882,581,803
65,983,8,729
71,904,429,368,975
48,962,33,815
73,956,168,284,702
68,963,231,166,912
48,975,811,230,942
30,988,5,936
68,858,64,724
74,858,562,128,969
101,919,683,633,763
68,951,307,298,969
37,944,27,950
92,800,11,870
73,763,359,860
83,987,101,913
77,841,272,297,886
125,999,7,922
117,851,9,978
49,877,9,775
72,940,29,775
69,983,139,929
72,974,13,807
72,904,120,953
85,989,57,685,724
126,803,450,406,872
84,987,27,807
105,972,661,568,998
49,964,4,914
59,973,247,989
49,868,856,90,948
126,999,36,908
88,889,500,279,835
30,724,39,164,956
42,978,348,943
68,886,514,575,824
69,939,894,513,855
101,808,505,984
48,935,120,860
92,900,126,64,724
84,859,75,278,962
145,803,373,675,787
97,911,24,222,833
150,950,36,403,873
76,636,0,803
48,933,700,685,815
81,893,791,595,908
25,936,587,73,851
102,919,136,96,981
68,961,24,544,943
90,702,73,980
73,974,13,714
71,886,28,896
86,859,22,937
23,991,861,575,824
49,835,82,940
145,999,136,800
126,824,136,800
86,987,531,120,953
52,868,478,261,956
87,859,142,824
72,886,17,973
48,975,13,938
141,851,9,939
71,913,35,69,937
98,996,38,936
73,904,107,929
72,979,611,680,787
52,877,21,787
56,877,4,803
105,994,642,245,729
71,961,13,807
36,872,2,765
84,855,550,617,851
97,928,103,988
74,985,41,78,991
71,872,63,46,873
92,969,52,877
92,925,839,238,724
73,886,173,893
101,928,651,188,936
57,943,26,278,803
105,937,22,938
42,724,662,194,787
29,936,35,913
97,800,14,729
113,882,655,269,855
61,942,201,636
73,886,514,654,900
102,808,16,814,873
53,860,13,975
113,937,73,527,953
116,937,169,93,974
78,896,579,835
25,787,149,26,999
52,993,43,297,998
56,868,23,855
116,857,21,107,998
138,981,11,973
73,940,436,139,929
117,937,2,911
77,913,7,982
154,950,409,599,946
42,922,706,138,841
65,973,8,983
113,994,44,141,995
100,913,77,948
68,942,840,278,996
48,978,566,278,729
56,982,849,382,989
30,936,930,429,904
102,914,23,868
138,623,39,911
52,964,21,505,808
49,935,14,925
88,989,504,872
113,972,14,729
104,919,47,935
116,882,2,857
87,987,531,140,900
52,935,47,636
105,919,2,969
39,931,20,835
40,984,60,210,855
37,992,88,47,919
150,999,253,980
52,998,4,995
141,623,78,991
104,808,225,995
99,996,23,868
85,896,579,473,951
76,729,14,889
105,808,11,851
82,763,728,488,882
74,872,2,937
57,877,4,900
49,933,7,912
57,868,290,148,964
39,931,91,164,956
101,911,2,985
82,893,173,886
78,939,11,983
56,935,429,388,857
141,981,411,252,763
88,807,21,177,872
69,995,4,682
73,904,240,183,938
146,851,65,214,940
98,855,27,232,911
74,963,269,138,980
69,877,36,919
29,787,17,886
102,911,232,73,815
88,763,17,940
42,936,861,210,800
61,860,13,933
72,961,30,835
37,992,23,912
92,702,55,951
80,797,41,651,973
73,940,29,935
90,859,424,378,714
71,942,246,714
122,855,27,843,883
104,911,11,935
69,973,453,934,948
163,950,10,985
71,995,123,970,993
30,714,30,680,787
105,911,24,261,956
102,913,11,911
48,724,5,65,925
101,946,35,913
65,883,308,978
117,882,48,824
49,873,33,63,833
117,857,10,980
82,904,56,445,807
39,992,88,979
49,912,36,919
81,963,269,88,992
150,803,495,714
146,623,475,63,956
52,912,210,24,979
39,938,95,962
89,889,36,919
148,623,475,63,956
116,972,5,962
154,803,4,914
141,857,2,702
88,775,250,505,984
48,936,35,946
154,999,26,82,992
56,964,4,803
73,974,750,694,963
56,998,45,227,988
73,956,16,904
82,956,442,112,963
42,984,60,466,985
88,896,53,434,682
80,797,520,893
91,889,63,872
117,972,223,81,858
46,948,402,963
81,963,75,500,889
125,855,27,56,882
52,933,663,294,729
80,729,14,800
73,953,678,665,929
100,996,8,983
141,882,286,825,956
81,858,60,275,988
163,999,269,445,807
90,963,75,498,765
49,984,823,661,972
77,995,225,806,936
141,972,618,886
53,984,18,358,868
100,995,12,36,950
56,933,35,936
42,988,5,936
126,855,537,391,988
164,950,184,539,938
141,937,69,980
89,807,13,860
169,623,524,877
101,765,48,896
177,623,60,939
49,975,33,920,984
88,956,267,158,973
78,983,11,944
102,765,512,293,983
113,808,16,512,936
71,877,21,807
56,912,7,943
42,980,336,171,729
100,841,490,219,903
48,962,33,963
69,868,23,227,940
88,904,32,861,991
75,908,595,142,824
61,984,17,922
89,989,694,931
73,979,778,414,893
73,979,24,800
49,962,278,107,929
68,984,60,354,860
48,978,24,979
75,953,685,815
102,833,63,96,981
89,775,250,109,951
89,807,21,154,815
71,951,307,925
48,936,38,235,870
49,936,587,73,979
101,800,11,870
101,996,676,646,991
105,929,394,592,993
146,972,27,623
83,893,20,7,912
145,824,13,860
93,963,38,305,808
113,911,879,396,908
72,942,407,84,900
146,981,11,973
146,937,14,995
52,873,33,815
90,965,434,107,858
77,877,52,855
25,991,42,298,904
48,980,11,91,882
173,950,258,654,900
97,969,728,763
81,858,562,712,964
57,912,36,253,763
78,973,11,724
59,931,657,978
102,928,890,70,985
97,702,18,883
85,939,18,765
105,859,75,550,855
89,896,699,757,893
89,956,63,245,729
150,824,196,192,908
81,953,20,936
146,882,48,378,714
102,995,143,928
84,797,5,841
104,765,107,797
98,807,20,835
87,948,844,247,900
52,835,187,406,872
56,835,20,200,729
56,993,304,974
104,928,143,995
56,815,73,808
52,975,678,953
89,896,53,990,996
82,979,484,549,975
71,903,731,961
69,682,142,614,973
89,763,30,441,917
150,851,360,858
90,987,37,36,803
97,900,449,519,929
113,929,2,985
105,928,3,833
84,893,20,13,824
57,815,60,939
101,900,581,95,962
104,889,721,193,939
73,961,105,935
146,857,164,987
82,953,685,622,903
105,987,37,279,835
104,914,4,980
151,851,646,790,998
101,969,175,64,896
71,682,4,995
48,724,39,178,917
48,988,227,940
99,807,21,908
57,982,7,5,841
123,996,32,593,944
68,860,44,870
105,889,67,942
30,787,38,996
65,931,662,194,942
150,972,42,148,702
103,995,4,998
102,946,38,239,912
88,979,376,547,824
57,964,118,129,925
100,877,36,999
98,797,520,224,987
71,984,957,751,950
116,808,11,992
57,998,45,227,940
163,803,142,322,800
57,835,4,914
52,962,29,935
88,939,46,594,763
102,877,4,914
102,841,414,779,937
69,912,210,636
69,964,403,95,938
150,937,73,527,953
114,987,575,946
168,851,356,574,936
49,978,29,946
71,860,359,797
103,841,5,48,917
48,980,73,274,946
116,994,44,860
72,860,466,584,702
57,993,30,808
150,882,175,724
99,963,41,985
