Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,129,2,0,0.0709570957095711,0.263174112439186,62,94,19792
1,107,2,0,0.05885588558855885,0.24683179088107038,49,76,19792
2,220,2,0,0.11982570806100226,0.33476035124627435,105,160,19792
3,311,4,0,0.16507430997876846,0.4094358965338453,132,210,19792
4,285,3,0,0.147439213657527,0.4012014978506966,112,183,19792
5,455,4,0,0.2303797468354427,0.48804201946228687,175,289,19792
6,432,3,0,0.2187341772151899,0.46862386405195605,174,282,19792
7,530,3,0,0.2676767676767678,0.5291556638550239,195,327,19792
8,584,3,0,0.28882294757665683,0.5454718454682439,214,360,19792
9,475,3,0,0.2347998022738509,0.47356952803494906,195,314,19792
10,651,4,0,0.3174061433447098,0.5641175282676709,239,402,19792
11,533,3,0,0.2646474677259186,0.5062661990819437,207,340,19792
12,464,4,0,0.2311908320876926,0.47820256573342773,189,305,19792
13,621,3,0,0.31206030150753783,0.5433498284534122,237,392,19792
14,401,4,0,0.20532514080901168,0.4620121588286679,158,258,19792
15,502,4,0,0.25469304921359764,0.4967631723348765,205,330,19792
16,423,5,0,0.214829862874556,0.4631364923768916,177,283,19792
17,379,4,0,0.19277721261444575,0.43623267854622694,160,255,19792
18,398,4,0,0.20121334681496464,0.437214875928014,174,273,19792
19,362,3,0,0.18526100307062424,0.43581089963406616,147,237,19792
20,384,4,0,0.19773429454170977,0.43782401317200254,165,261,19792
21,440,4,0,0.22964509394572008,0.498014941350976,164,274,19792
22,453,3,0,0.23290488431876677,0.48511489846611083,176,289,19792
23,520,3,0,0.2639593908629446,0.5221070705992835,193,323,19792
24,567,5,0,0.28293413173652704,0.5484860237738804,204,346,19792
25,569,4,0,0.2828031809145129,0.5407717701941429,209,351,19792
26,735,4,0,0.3611793611793611,0.6332064651431631,230,414,19792
27,642,4,0,0.31516936671575835,0.5777731736255465,222,382,19792
28,729,5,0,0.359113300492611,0.6228784213769938,235,417,19792
29,728,4,0,0.35494880546075047,0.612709802643869,244,426,19792
30,588,3,0,0.28529839883551683,0.5397970409153149,213,360,19792
31,644,4,0,0.3105110896817743,0.5530387301712548,237,398,19792
32,557,3,0,0.27836081959020526,0.5412730473098851,196,335,19792
33,520,3,0,0.2623612512613524,0.5091649434105133,201,331,19792
34,536,4,0,0.27194317605276613,0.5227021055875366,201,335,19792
35,494,3,0,0.2515274949083498,0.501523617212735,190,313,19792
36,471,3,0,0.23981670061099788,0.4819969994665552,190,308,19792
37,531,4,0,0.2692697768762678,0.5405982313432575,189,322,19792
38,426,4,0,0.21450151057401864,0.4646833956406393,173,279,19792
39,494,4,0,0.250380131779017,0.5253764297643274,177,300,19792
40,549,4,0,0.27699293642785133,0.519644812245874,216,353,19792
41,418,3,0,0.21381074168797995,0.46835756379193616,162,266,19792
42,526,3,0,0.26326326326326366,0.5001369484577002,213,344,19792
43,592,4,0,0.2982367758186399,0.5623628097554547,205,353,19792
44,436,4,0,0.21887550200803205,0.4606953674167626,182,291,19792
45,680,4,0,0.3417085427135675,0.5819637837772577,245,415,19792
46,679,4,0,0.3388223552894216,0.5957662329075324,231,401,19792
47,483,3,0,0.23851851851851844,0.4858652053853295,191,312,19792
48,709,4,0,0.3453482708231858,0.5907622508508732,246,423,19792
49,613,3,0,0.2985874330248415,0.538917179981331,228,381,19792
50,445,3,0,0.2183513248282628,0.4572192209752038,185,296,19792
51,684,3,0,0.34114713216957593,0.5759030752599067,246,417,19792
52,502,4,0,0.258762886597938,0.5037768805717218,198,323,19792
53,431,3,0,0.21723790322580677,0.46856314293339446,171,279,19792
54,547,3,0,0.2707920792079207,0.4990713181707964,224,361,19792
55,391,3,0,0.19579369053580384,0.43887076525720525,162,260,19792
56,416,3,0,0.21127475876079221,0.4520221617725077,175,279,19792
57,495,3,0,0.2552862300154719,0.505201691702882,192,316,19792
58,417,3,0,0.21494845360824755,0.4727578633313223,161,265,19792
59,462,4,0,0.23475609756097499,0.48857963261958703,182,297,19792
60,508,3,0,0.25682507583417585,0.5046735857581428,198,325,19792
61,418,4,0,0.2111111111111113,0.4627376166329834,169,273,19792
62,478,3,0,0.24141414141414225,0.4834836740410119,194,313,19792
63,552,5,0,0.27991886409736305,0.5384669158748371,206,344,19792
64,434,3,0,0.2215416028586013,0.48038700794795847,166,274,19792
65,576,4,0,0.29208924949290044,0.5385949514346112,216,360,19792
66,560,3,0,0.28240040342914796,0.5305290155751549,211,351,19792
67,499,5,0,0.24962481240620288,0.5034601090315288,194,319,19792
68,627,4,0,0.31039603960396017,0.547126168867739,239,396,19792
69,534,4,0,0.2655395325708604,0.5097076957707631,209,342,19792
70,523,4,0,0.2568762278978385,0.5144848967630276,195,326,19792
71,523,4,0,0.2605879422022915,0.513386361763503,202,333,19792
72,488,3,0,0.24733907754688297,0.49197336736587993,194,316,19792
73,442,4,0,0.2263184843830006,0.46604326708410204,187,297,19792
74,436,4,0,0.2262584327970939,0.47214811645664195,181,290,19792
75,448,4,0,0.2309278350515464,0.48310514131414545,178,290,19792
76,387,4,0,0.19958741619391462,0.43915651744888196,166,263,19792
77,385,3,0,0.19672968829841597,0.4403353609057101,159,255,19792
78,555,4,0,0.2824427480916029,0.5416672397136475,203,342,19792
79,336,3,0,0.1716036772216548,0.4182482658448561,141,225,19792
80,515,4,0,0.2624872579001024,0.5138663982576199,200,329,19792
81,498,3,0,0.25000000000000067,0.497860818175354,194,318,19792
82,337,2,0,0.17028802425467418,0.40071532085147926,150,234,19792
83,590,4,0,0.2952952952952953,0.5597838196795718,206,353,19792
84,376,3,0,0.19491964748574392,0.43133863124659366,163,257,19792
85,563,4,0,0.28856996412096303,0.5641126956875245,188,329,19792
86,524,4,0,0.26384692849949604,0.5007521845791975,214,345,19792
87,409,3,0,0.20449999999999993,0.45142179923039805,167,269,19792
88,729,4,0,0.35647921760391205,0.6037742715791339,254,436,19792
89,391,3,0,0.19687814702920467,0.44440016715800895,161,259,19792
90,559,5,0,0.27755710029791425,0.5522143388868698,198,338,19792
91,692,6,0,0.34530938123752497,0.5983192919580004,241,414,19792
92,404,3,0,0.20260782347041123,0.44695908441373705,168,269,19792
93,652,4,0,0.32325235498264737,0.5795966477499616,232,395,19792
94,588,4,0,0.29488465396188573,0.5331969224297117,226,373,19792
95,500,5,0,0.2478929102627662,0.496042645330436,198,323,19792
96,610,3,0,0.3007889546351085,0.5379155156340392,231,383,19792
97,533,4,0,0.26596806387225547,0.5226946493253913,203,336,19792
98,494,3,0,0.24836601307189474,0.512081005808948,183,306,19792
99,524,4,0,0.26265664160401014,0.5176755003578614,197,328,19792
100,450,3,0,0.22704339051463113,0.4765211697011525,184,296,19792
101,614,4,0,0.3113590263691681,0.5603260438333515,223,376,19792
102,485,3,0,0.2461928934010154,0.4955856156488423,191,312,19792
103,568,4,0,0.28528377699648394,0.5444829803699671,208,350,19792
104,590,4,0,0.29035433070866173,0.5420255538941806,217,364,19792
105,456,3,0,0.225742574257426,0.47787159477098273,182,296,19792
106,547,4,0,0.2724103585657371,0.5225324166877654,210,347,19792
107,531,3,0,0.2735703245749617,0.5323233251515079,191,324,19792
108,359,3,0,0.18581780538302275,0.42347689599734917,154,244,19792
109,526,4,0,0.27155394940629884,0.5138387687543068,206,337,19792
110,345,3,0,0.175661914460285,0.4151957228692827,147,233,19792
