Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,5391,65,0,44.18852459016394,22.6370324717594,45,71,1000
1,15683,332,0,20.184041184041206,30.96628283832344,99,199,1000
2,22875,307,0,28.380893300248157,34.98269431535076,118,246,1000
3,24310,333,0,30.01234567901234,37.41468872897763,112,234,1000
4,23405,336,0,28.895061728395063,37.17805485733715,108,226,1000
5,23621,297,0,28.98282208588957,37.6174615654814,107,222,1000
6,24199,377,0,29.8753086419753,38.37358495714646,110,227,1000
7,24124,284,0,29.636363636363654,38.036985361556766,109,230,1000
8,24354,267,0,30.178438661710047,38.51254677501426,107,221,1000
9,24164,284,0,29.75862068965516,38.33164850368527,110,234,1000
10,19547,254,0,24.40324594257179,29.41799516368654,122,262,1000
11,11243,91,0,15.27581521739131,17.003761469052108,111,244,1000
12,4079,39,0,8.886710239651421,10.251010061263118,69,136,1000
13,726,16,1,6.152542372881354,3.293679828767289,36,63,1000
14,21,3,1,1.1666666666666667,0.5144957554275266,8,13,1000
