Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,236,4,0,2.36,1.0873004286866728,32,60,1000
1,531,15,0,2.07421875,2.0035163634538766,53,107,1000
2,740,17,0,2.222222222222222,1.9693093673172528,74,148,1000
3,962,18,0,2.4603580562659837,2.094642463752266,89,179,1000
4,1059,16,0,2.4457274826789837,2.383864837706051,88,185,1000
5,1184,20,0,2.9162561576354666,2.4338927359829614,95,182,1000
6,1085,15,0,2.82552083333333,2.146896415499824,93,179,1000
7,903,14,0,2.3638743455497386,1.8840548400557513,88,176,1000
8,802,14,0,2.155913978494624,1.8639414151333626,86,170,1000
9,760,8,0,2.196531791907515,1.6031091513556581,84,166,1000
10,824,11,0,2.459701492537311,1.724433405298431,84,164,1000
11,973,17,0,2.740845070422537,2.5457163235959337,73,151,1000
12,1136,27,0,2.691943127962084,2.7283819287724254,93,193,1000
13,1377,19,0,3.3503649635036483,3.1543804019387554,78,163,1000
14,1457,24,0,3.2377777777777768,3.1529523682536196,95,190,1000
15,1232,21,0,2.9544364508393293,2.6128999015636283,88,172,1000
16,1077,11,0,2.65270935960591,2.129181155827735,91,183,1000
17,1030,19,0,2.8374655647382934,2.5464797868332196,74,150,1000
18,1002,18,0,2.5891472868217074,2.3155670634642935,86,177,1000
19,920,12,0,2.4664879356568385,1.843931560548945,90,176,1000
20,967,15,0,2.5786666666666695,2.088566617786956,85,169,1000
21,1118,19,0,3.0053763440860215,2.5791979610208884,83,161,1000
22,1116,14,0,2.8688946015424164,2.4538595859845995,87,173,1000
23,1162,21,0,2.8067632850241533,2.5102892682267064,90,173,1000
24,1322,22,0,2.9312638580931245,2.6976817947600393,97,191,1000
25,1129,12,0,2.955497382198952,2.4118275138753282,84,160,1000
26,933,15,0,2.3094059405940603,2.0828522731166403,85,179,1000
27,938,8,0,2.5283018867924527,1.8805209385991808,89,167,1000
28,911,15,0,2.5807365439093473,1.8813898758770868,90,175,1000
29,879,14,0,2.5777126099706753,2.2090659563528177,74,140,1000
30,926,22,0,2.4759358288770055,2.5372735691627395,71,163,1000
31,1030,12,0,2.7837837837837838,2.285041911757792,82,160,1000
32,1010,15,0,2.576530612244897,2.2501515047784912,82,168,1000
33,1059,15,0,2.5955882352941186,2.3503212487954466,83,175,1000
34,1161,15,0,2.700000000000001,2.2963942547887064,99,196,1000
35,1046,17,0,2.6481012658227825,2.1774607271189983,93,177,1000
36,930,11,0,2.500000000000001,1.9612142121613914,86,171,1000
37,884,12,0,2.607669616519175,1.9872523171909058,81,159,1000
38,772,16,0,2.332326283987915,1.9489267510850539,75,153,1000
39,891,13,0,2.6129032258064537,2.157683415832856,77,149,1000
40,1013,21,0,2.6175710594315222,2.5211029110435375,82,181,1000
41,927,10,0,2.6410256410256405,2.3304010879608756,70,151,1000
42,939,14,0,2.3954081632653046,1.9805394229519129,89,179,1000
43,933,13,0,2.2867647058823537,2.150052013205348,78,163,1000
44,1120,18,0,2.8140703517587964,2.4608988579364306,85,178,1000
45,1251,18,0,3.1197007481296755,2.8063563405641196,82,169,1000
46,1056,12,0,2.72164948453608,2.3283102878950817,82,165,1000
47,1088,20,0,2.5660377358490565,2.337964473718396,93,191,1000
48,1143,16,0,2.8936708860759492,2.612705279242318,80,167,1000
49,1018,17,0,2.7365591397849465,2.28801093932867,84,166,1000
50,1064,15,0,2.9150684931506836,2.5679593403843506,74,151,1000
51,1053,20,0,2.5620437956204367,2.251919443178435,94,185,1000
52,1046,22,0,2.4728132387706854,2.2516120356039253,91,190,1000
53,1078,11,0,2.859416445623342,2.2298441599599617,86,169,1000
54,885,14,0,2.4114441416893735,1.9564045969604371,84,171,1000
55,664,8,0,1.9880239520958098,1.532385229606794,79,156,1000
56,724,11,0,2.234567901234568,1.6896817069841708,80,156,1000
57,869,17,0,2.7156250000000006,2.1735960950291617,75,149,1000
58,744,16,0,2.0000000000000018,2.138089935299396,72,157,1000
59,834,10,0,2.6062499999999975,2.096711486962651,71,140,1000
60,980,12,0,2.6558265582655824,2.0742271824992624,86,172,1000
61,952,21,0,2.4663212435233164,2.6511757627712993,72,154,1000
62,1024,17,0,2.680628272251309,2.0791658995457167,93,183,1000
63,915,13,0,2.5702247191011276,1.9782225497656554,85,169,1000
64,806,15,0,2.283286118980168,1.9289005553844538,81,162,1000
65,1024,16,0,3.0476190476190466,2.603807828866401,71,136,1000
66,1169,22,0,2.693548387096775,2.901079649104405,84,188,1000
67,1084,17,0,2.5626477541371124,2.2593092486072175,91,187,1000
68,1110,12,0,2.5635103926096994,2.0014482396569746,101,207,1000
69,926,12,0,2.5865921787709505,2.0489907623365067,84,164,1000
70,837,17,0,2.256064690026955,2.104482894979988,73,155,1000
