Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,129,2,0,0.0709570957095711,0.263174112439186,62,94,19792
1,107,2,0,0.05885588558855885,0.24683179088107038,49,76,19792
2,91,2,0,0.05005500550055003,0.2231078261537603,44,67,19792
3,75,2,0,0.04125412541254126,0.20439036511198486,36,55,19792
4,87,2,0,0.04785478547854784,0.22603840204339268,39,61,19792
5,289,4,0,0.1574074074074074,0.42117602270682375,111,183,19792
6,345,3,0,0.18312101910828021,0.4297878593447837,141,227,19792
7,341,3,0,0.1764097258147956,0.42614131462413096,137,222,19792
8,309,3,0,0.15669371196754547,0.408299018843355,123,200,19792
9,207,3,0,0.10262766484878542,0.33611641249153745,86,138,19792
10,363,4,0,0.17578692493946724,0.44525346966805374,137,228,19792
11,503,3,0,0.23471768548763472,0.48839807708386324,197,323,19792
12,483,3,0,0.2260177819372953,0.4659940702052185,201,322,19792
13,528,4,0,0.24478442280945717,0.5045037536596552,198,330,19792
14,374,3,0,0.17250922509225078,0.41292095457601025,160,253,19792
15,415,5,0,0.19177449168207023,0.44866555411657694,171,275,19792
16,455,3,0,0.2090032154340838,0.4424112661205539,196,310,19792
17,472,3,0,0.22076707202993434,0.45776099617796145,200,318,19792
18,462,3,0,0.21619092185306507,0.4528932138564773,195,310,19792
19,547,4,0,0.25826251180358867,0.523302260238598,202,339,19792
20,437,2,0,0.20929118773946362,0.4547253634721567,176,285,19792
21,461,3,0,0.21817321344060517,0.46487522183574864,185,300,19792
22,460,4,0,0.22051773729626095,0.47304404347938833,184,299,19792
23,431,4,0,0.20912178554099958,0.45945752649861676,175,283,19792
24,517,4,0,0.25121477162293465,0.5138442923372744,194,323,19792
25,480,3,0,0.23222060957910054,0.4690488549873795,200,320,19792
26,631,4,0,0.3032196059586733,0.5724728867614257,215,373,19792
27,570,4,0,0.27403846153846206,0.5371249049366117,204,346,19792
28,551,4,0,0.2601510859301231,0.5250713569845571,203,341,19792
29,485,3,0,0.22526706920575976,0.47899439244143244,190,311,19792
30,502,4,0,0.23038090867370375,0.4943894509616186,189,314,19792
31,612,5,0,0.28137931034482794,0.5665450181772139,199,352,19792
32,695,4,0,0.31334535617673637,0.5607943402371545,249,423,19792
33,603,4,0,0.26991942703670574,0.5337841089056755,216,367,19792
34,580,3,0,0.26114362899594784,0.5183726681212222,216,361,19792
35,533,3,0,0.24315693430656904,0.49617310200582626,204,337,19792
36,441,2,0,0.20220082530949104,0.4398860549074854,186,296,19792
37,603,4,0,0.2752167959835692,0.5308063444915373,226,377,19792
38,556,3,0,0.26164705882352995,0.5025941345404294,219,358,19792
39,601,4,0,0.2849691797060214,0.5226072804152445,237,387,19792
40,609,4,0,0.28999999999999987,0.5583571833189648,210,362,19792
41,446,3,0,0.2113744075829387,0.4566182692586579,186,297,19792
42,429,3,0,0.20477326968973736,0.4537608246743238,174,281,19792
43,583,4,0,0.27643432906590804,0.5405031329194304,209,355,19792
44,483,3,0,0.22890995260663544,0.47128874737276266,197,318,19792
45,644,5,0,0.3032015065913373,0.5544910333406625,241,402,19792
46,677,4,0,0.31858823529411784,0.5875816907206941,224,393,19792
47,362,4,0,0.17238095238095238,0.4184854923498954,154,244,19792
48,484,3,0,0.22659176029962466,0.4713474570842155,199,320,19792
49,557,4,0,0.260280373831776,0.5080114739640736,215,354,19792
50,575,4,0,0.26645041705282724,0.5351748791059475,208,352,19792
51,776,4,0,0.3561266636071592,0.6201564233793004,248,442,19792
52,550,3,0,0.24898143956541416,0.48485215896217515,226,363,19792
53,263,4,0,0.11976320582877971,0.3593858827161777,112,178,19792
54,526,3,0,0.24106324472960514,0.48978596850431366,206,337,19792
55,541,4,0,0.2522144522144517,0.509495644925205,204,339,19792
56,588,4,0,0.2705936493327199,0.53207044346635,214,361,19792
57,699,4,0,0.3206422018348626,0.553212944666514,265,440,19792
58,429,3,0,0.20409134157944814,0.46148406922731666,164,271,19792
59,319,3,0,0.15176022835394856,0.37571983087945143,148,228,19792
60,489,3,0,0.23033443240697146,0.481694338454236,194,316,19792
61,449,3,0,0.21249408424041624,0.4603554683940748,183,295,19792
62,556,3,0,0.26363205310573784,0.505857801190455,218,357,19792
63,659,4,0,0.31546194351364304,0.583583927792756,220,385,19792
64,398,4,0,0.1908872901678655,0.44894141778122737,157,256,19792
65,445,4,0,0.2127151051625238,0.4762869390436062,170,281,19792
66,495,3,0,0.23493118177503536,0.4866250348179442,196,320,19792
67,450,3,0,0.21357380161366898,0.46116609149816784,182,294,19792
68,583,4,0,0.27538970240906935,0.5210356686480787,224,370,19792
69,545,4,0,0.2575614366729677,0.5203331434264962,200,336,19792
70,467,4,0,0.22090823084200556,0.4775290637424911,182,299,19792
71,502,3,0,0.2343604108309991,0.4785697366979621,201,326,19792
72,530,4,0,0.2465116279069769,0.5000459900716525,205,337,19792
73,456,3,0,0.20984813621721113,0.4682896910606311,175,289,19792
74,532,3,0,0.24504836480884296,0.4865160020394121,214,347,19792
75,478,4,0,0.22378277153558052,0.48249538479597126,186,305,19792
76,431,4,0,0.2019681349578258,0.4479215603805163,180,288,19792
77,468,3,0,0.22360248447205006,0.46756868661738404,190,307,19792
78,608,3,0,0.2931533269045325,0.5242607996321037,239,391,19792
79,427,2,0,0.20677966101694914,0.44389980534240503,180,287,19792
80,463,4,0,0.2255236239649294,0.4829361960409572,180,296,19792
81,387,4,0,0.18695652173913058,0.4322923408962534,162,259,19792
82,367,3,0,0.1782418649830015,0.4180018852464675,158,250,19792
83,632,4,0,0.3045783132530121,0.5865358914750853,206,364,19792
84,493,3,0,0.23376007586533926,0.4839728665720669,194,317,19792
85,489,4,0,0.23263558515699312,0.48843902294237673,191,313,19792
86,395,3,0,0.18791627021883933,0.4323722643678183,165,264,19792
87,349,3,0,0.16738609112709824,0.40780665027670343,148,235,19792
88,554,4,0,0.26443914081145586,0.5779705940930904,163,301,19792
89,565,4,0,0.2627906976744187,0.5161528841538722,216,357,19792
90,512,4,0,0.24346172135045238,0.49802062950852183,197,325,19792
91,576,5,0,0.26915887850467246,0.5353185146244459,217,361,19792
92,431,3,0,0.2015902712815717,0.44126980652594844,183,291,19792
93,497,5,0,0.23084068741291236,0.5165801984846519,172,296,19792
94,590,4,0,0.2692834322227292,0.5359763740229335,217,364,19792
95,498,4,0,0.23260158804297076,0.4911194580088015,195,319,19792
96,570,3,0,0.2629151291512912,0.5174118154763547,216,358,19792
97,600,5,0,0.27868091035764053,0.5301291549273663,230,380,19792
98,439,3,0,0.20342910101946235,0.44528885295377046,183,293,19792
99,577,4,0,0.2649219467401283,0.5179994186015481,220,364,19792
100,544,4,0,0.25325884543761623,0.5162596968200714,201,337,19792
101,590,4,0,0.27327466419638724,0.5328712632428694,215,362,19792
102,575,4,0,0.26436781609195426,0.5160659450896664,222,366,19792
103,492,4,0,0.22937062937062944,0.47862406294839904,201,324,19792
104,427,3,0,0.20160528800755434,0.4448384197214328,177,284,19792
105,521,4,0,0.2452919020715634,0.4983264120192931,203,333,19792
106,608,4,0,0.284777517564403,0.5367712445179512,225,377,19792
107,672,4,0,0.31067961165048535,0.5538626038855019,247,415,19792
108,409,4,0,0.18970315398886828,0.44116036091848937,168,270,19792
109,415,3,0,0.1937441643323998,0.4400523151577448,171,275,19792
