Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,129,2,0,0.0709570957095711,0.263174112439186,62,94,19792
1,107,2,0,0.05885588558855885,0.24683179088107038,49,76,19792
2,91,2,0,0.05005500550055003,0.2231078261537603,44,67,19792
3,75,2,0,0.04125412541254126,0.20439036511198486,36,55,19792
4,87,2,0,0.04785478547854784,0.22603840204339268,39,61,19792
5,160,2,0,0.08800880088008792,0.30399884122246984,70,110,19792
6,109,2,0,0.059955995599559976,0.24878880678107948,50,77,19792
7,143,2,0,0.07865786578657868,0.27733292748088495,68,104,19792
8,143,2,0,0.07865786578657868,0.28516033126177837,64,100,19792
9,45,1,0,0.02475247524752475,0.15541259838524243,23,34,19792
10,116,2,0,0.0638063806380637,0.2554830316125293,54,83,19792
11,105,2,0,0.057755775577557754,0.23569198527558377,52,78,19792
12,70,2,0,0.038503850385038584,0.19530077909850196,35,52,19792
13,102,2,0,0.05610561056105613,0.23492200338306474,50,75,19792
14,68,3,0,0.03740374037403739,0.2091160546223235,30,47,19792
15,125,2,0,0.06875687568756858,0.25527499340112814,62,93,19792
16,28,1,0,0.015401540154015405,0.12317742700132982,15,22,19792
17,45,1,0,0.024752475247524792,0.15541259838524263,23,34,19792
18,54,2,0,0.02970297029702982,0.17927273062276466,25,38,19792
19,125,2,0,0.06875687568756876,0.26583622699174647,57,88,19792
20,88,2,0,0.048404840484048375,0.22954619397069173,39,61,19792
21,123,2,0,0.06765676567656757,0.2640423010065787,56,87,19792
22,142,2,0,0.07810781078107795,0.28434544834601216,64,99,19792
23,170,2,0,0.09350935093509363,0.3130823998094826,74,116,19792
24,132,2,0,0.07260726072607276,0.261673881892307,66,99,19792
25,82,2,0,0.045104510451045104,0.22293068505115468,36,56,19792
26,238,4,0,0.1309130913091307,0.3945436076982863,89,148,19792
27,164,2,0,0.09020902090209014,0.306959919483866,72,113,19792
28,127,2,0,0.0698569856985698,0.26554910122293596,59,91,19792
29,68,2,0,0.037403740374037354,0.19551456972702835,33,50,19792
30,89,2,0,0.04895489548954894,0.22822689313570002,40,62,19792
31,106,1,0,0.05830583058305836,0.23438532118761204,54,80,19792
32,62,2,0,0.03410341034103419,0.1989039706002854,26,41,19792
33,93,2,0,0.05115511551155116,0.2277435607777827,44,67,19792
34,126,2,0,0.06930693069306933,0.2667269630733082,58,89,19792
35,150,2,0,0.08250825082508252,0.29639529672158776,65,102,19792
36,40,1,0,0.022002200220021993,0.14673086267073657,21,31,19792
37,114,2,0,0.06270627062706267,0.2578983313997076,51,79,19792
38,65,2,0,0.035753575357535795,0.1915611178219055,31,47,19792
39,121,2,0,0.06655665566556647,0.25369763535373374,59,89,19792
40,137,2,0,0.07535753575357541,0.268176353810046,67,101,19792
41,75,2,0,0.041254125412541316,0.20439036511198502,36,55,19792
42,86,1,0,0.04730473047304729,0.21234828917599083,44,65,19792
43,181,3,0,0.09955995599559984,0.33258187463812244,74,119,19792
44,104,2,0,0.05720572057205722,0.24385751167265263,48,74,19792
45,154,2,0,0.08470847084708479,0.29390702677973846,70,108,19792
46,232,2,0,0.12761276127612742,0.36674792335704165,96,154,19792
47,44,2,0,0.024202420242024195,0.1572589462468088,22,33,19792
48,39,2,0,0.021452145214521434,0.1523316601783713,18,28,19792
49,112,2,0,0.06160616061606166,0.24949052105062422,53,81,19792
50,246,3,0,0.13398692810457558,0.3771680041722352,102,163,19792
51,379,3,0,0.20116772823779172,0.45902609445347087,147,242,19792
52,272,3,0,0.14071391619244727,0.37914432837229806,116,184,19792
53,207,3,0,0.10496957403651117,0.32584534572791307,93,145,19792
54,244,3,0,0.12097174020823007,0.35529085962787643,105,166,19792
55,337,3,0,0.1631961259079902,0.4211021124766181,132,216,19792
56,342,4,0,0.15981308411214942,0.41214834429636926,139,224,19792
57,375,3,0,0.17225539733578338,0.421397047340071,153,247,19792
58,407,4,0,0.1821029082774052,0.44925289435310894,157,259,19792
59,278,2,0,0.12230532336119676,0.34727252161929667,125,194,19792
60,258,4,0,0.11202778983933984,0.3519196643264476,105,169,19792
61,297,3,0,0.12692307692307725,0.3624673452608358,127,201,19792
62,265,2,0,0.11200338123415046,0.33745666324096996,116,182,19792
63,325,3,0,0.13547311379741583,0.3792860364172629,133,214,19792
64,260,4,0,0.10673234811165841,0.33314479989412454,117,182,19792
65,327,3,0,0.1328728159284842,0.37695322712990975,135,217,19792
66,295,3,0,0.11809447558046449,0.34322910620272123,132,206,19792
67,191,2,0,0.0760653126244525,0.28119801000747335,85,133,19792
68,202,3,0,0.08003169572107786,0.2978543945861688,85,135,19792
69,256,3,0,0.10051040439733015,0.3258135846432029,110,174,19792
70,298,2,0,0.11523588553750967,0.34722425493423037,126,200,19792
71,265,3,0,0.10122230710466018,0.32952768310255515,112,178,19792
72,370,4,0,0.13930722891566275,0.400779055512578,141,233,19792
73,387,3,0,0.14375928677563132,0.3852372166917753,163,260,19792
74,390,3,0,0.14301430143014307,0.39541782207435977,157,254,19792
75,315,4,0,0.1141718013773106,0.355744264994104,128,207,19792
76,404,6,0,0.14490674318507846,0.4366825699944186,132,233,19792
77,448,4,0,0.15802469135802416,0.418015668242376,172,284,19792
78,505,4,0,0.17583565459610023,0.4495452225866266,185,311,19792
79,257,3,0,0.0885596140592693,0.30066006851017263,116,180,19792
80,231,3,0,0.07908250599109895,0.2895035554209814,102,160,19792
81,246,3,0,0.08373042886317217,0.2914058503096817,113,174,19792
82,241,3,0,0.08155668358714002,0.29744160698390076,104,164,19792
83,340,3,0,0.11443958263211067,0.35726728523523477,135,220,19792
84,265,3,0,0.08851035404141629,0.3067046518412859,115,181,19792
85,455,4,0,0.15071215634316026,0.42159483283068894,163,277,19792
86,293,3,0,0.09631821170282705,0.32376990744428696,121,194,19792
87,208,3,0,0.06801831262262929,0.2777616210830975,88,140,19792
88,368,3,0,0.11913240530916144,0.3740961797438039,139,231,19792
89,246,2,0,0.07915057915057931,0.280539824885781,115,176,19792
90,344,3,0,0.10990415335463276,0.34949306814403547,138,224,19792
91,360,4,0,0.11443102352193249,0.35520424789247695,148,238,19792
92,297,2,0,0.09374999999999996,0.30939210797329747,132,206,19792
93,381,4,0,0.11917422583672166,0.3725544453563238,144,239,19792
94,389,3,0,0.12080745341614905,0.36121619004330396,160,257,19792
95,359,3,0,0.11076828139463113,0.3571294103463897,136,226,19792
96,492,3,0,0.15018315018315045,0.42014533658050657,175,298,19792
97,363,3,0,0.10963455149501646,0.3420228865539262,152,243,19792
98,144,2,0,0.04341272233946339,0.21392179781394585,66,102,19792
99,259,3,0,0.07787131689717403,0.2885438312170665,112,177,19792
100,314,3,0,0.09375933114362493,0.32725623869516235,126,204,19792
101,634,4,0,0.18779620853080545,0.48225925217519944,207,365,19792
102,476,3,0,0.1402474955804356,0.3964334780713206,181,300,19792
103,342,3,0,0.10085520495429087,0.33015037241951056,142,227,19792
104,294,2,0,0.08700799052974234,0.29422085584520563,136,209,19792
105,387,3,0,0.11456483126110155,0.34956862892101676,163,260,19792
106,458,4,0,0.13542282672974593,0.3936708476361307,177,291,19792
107,523,4,0,0.15477952056821495,0.4172318171082684,197,328,19792
108,444,3,0,0.13124445758202843,0.36949286005957327,189,300,19792
109,526,4,0,0.1556213017751478,0.4143558792784201,207,338,19792
