Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,245,6,0,2.425742574257427,2.1040272557809954,21,38,1000
1,677,26,0,2.392226148409895,2.499264358097051,65,142,1000
2,831,18,0,2.4805970149253738,2.035334485742657,77,163,1000
3,807,19,0,2.4161676646706582,1.8897166753101589,85,167,1000
4,788,12,0,2.617940199335548,1.7748832101705434,80,159,1000
5,677,10,0,2.435251798561151,1.778668763920829,70,144,1000
6,567,8,0,2.1078066914498126,1.5035698887160402,69,139,1000
7,578,9,0,2.240310077519379,1.6469530588896533,63,125,1000
8,683,11,0,2.3633217993079576,1.807441418937609,68,139,1000
9,883,15,0,2.6437125748502996,2.3739083449138505,76,151,1000
10,1033,18,0,2.837912087912088,2.092513753940935,93,178,1000
11,1038,16,0,2.8516483516483535,2.2709016977031133,88,169,1000
12,931,18,0,2.7626112759643933,2.3420387575563884,76,152,1000
13,926,18,0,2.755952380952382,2.5215418732634984,69,144,1000
14,946,17,0,2.695156695156695,2.3557721005356607,77,166,1000
15,912,12,0,2.7889908256880735,2.0859156431811234,80,153,1000
16,1003,13,0,2.747945205479454,1.9391930453977446,95,186,1000
17,960,14,0,2.704225352112677,2.087048886925654,87,173,1000
18,778,20,0,2.4161490683229827,1.923972416467903,80,164,1000
19,734,13,0,2.688644688644689,2.024241686750358,65,139,1000
20,796,17,0,2.5760517799352756,2.2559177468221256,73,144,1000
21,854,13,0,2.519174041297934,2.0166653070711247,80,169,1000
22,766,13,0,2.4472843450479242,1.9076265556811787,76,155,1000
23,685,13,0,2.3784722222222214,1.7705946242060935,73,149,1000
24,689,9,0,2.460714285714286,1.7470588260647302,70,143,1000
25,661,19,0,2.3356890459363964,2.01158836066227,69,144,1000
26,776,9,0,2.874074074074073,1.841001948106329,74,140,1000
27,752,13,0,2.342679127725855,1.9074732107802297,74,154,1000
28,668,20,0,1.988095238095239,1.8349446947234342,76,157,1000
29,720,8,0,2.618181818181818,1.6510437872023447,75,144,1000
30,689,9,0,2.3923611111111094,1.630142032721307,76,148,1000
31,728,14,0,2.2679127725856705,1.8565420658761282,77,155,1000
32,770,16,0,2.6369863013698627,1.9631664477394457,72,151,1000
33,734,19,0,2.522336769759451,1.9445811631269476,78,151,1000
34,739,20,0,2.3386075949367098,2.0814898413912943,72,152,1000
35,824,8,0,2.607594936708859,1.7065157784414193,84,165,1000
36,873,13,0,2.728125,2.1182494658026094,79,155,1000
37,879,13,0,2.79047619047619,2.0033184480675086,80,153,1000
38,994,23,0,2.914956011730206,2.6714909498477,73,151,1000
39,863,14,0,2.6231003039513685,2.035705994341091,80,167,1000
40,780,15,0,2.557377049180328,2.044927856821143,73,142,1000
41,825,15,0,2.696078431372548,2.039555797120061,77,153,1000
42,622,9,0,2.2952029520295203,1.6979113136522446,68,137,1000
43,448,8,0,1.7364341085271313,1.3809114445975192,63,119,1000
44,480,8,0,2.016806722689075,1.4697121809986153,61,114,1000
45,611,13,0,2.166666666666666,1.8494653133900558,65,136,1000
46,556,6,0,2.090225563909774,1.3870487013339947,70,138,1000
47,565,15,0,2.077205882352941,1.633797419852463,71,137,1000
48,646,9,0,2.2123287671232896,1.5137804754874014,78,154,1000
49,693,10,0,2.615094339622643,1.9096442063521146,66,127,1000
50,785,14,0,2.6166666666666667,1.975533175283162,75,153,1000
51,834,15,0,2.5120481927710854,2.0381199553395333,81,169,1000
52,787,13,0,2.686006825938568,1.8047811577447581,77,155,1000
53,703,11,0,2.320132013201319,1.7828721477149143,74,151,1000
54,756,10,0,2.624999999999999,1.7624618512193353,77,148,1000
55,792,10,0,2.4749999999999988,1.7914810601049445,79,158,1000
56,858,14,0,2.538461538461537,1.962557527176653,85,166,1000
57,921,12,0,2.757485029940121,1.9631410507298017,84,169,1000
58,832,23,0,2.3240223463687153,2.286492676875219,80,173,1000
59,772,10,0,2.634812286689418,1.8375133162091046,75,145,1000
60,817,16,0,2.5854430379746813,2.064586539932877,77,153,1000
61,852,15,0,2.513274336283185,2.0774146608314994,79,164,1000
62,853,14,0,2.891525423728814,1.9417791245579707,80,149,1000
63,804,11,0,2.496894409937886,1.9642417817005127,75,154,1000
64,912,10,0,2.6982248520710064,2.090829868687545,79,154,1000
65,1043,26,0,2.7090909090909103,2.600790235387092,83,176,1000
