Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,123,2,0,0.06784335355763942,0.2664616356305721,55,86,19792
1,28,1,0,0.015444015444015444,0.12334459609595733,15,22,19792
2,24,1,0,0.0132377275234418,0.11432278413859362,13,19,19792
3,46,2,0,0.02537231108659684,0.16076677760834132,23,34,19792
4,24,2,0,0.013237727523441819,0.11905230670835995,12,18,19792
5,25,1,0,0.013789299503585225,0.1166475879521774,13,19,19792
6,46,1,0,0.02537231108659683,0.15729654803328616,24,35,19792
7,61,1,0,0.03364589078874796,0.18036570750769013,31,46,19792
8,10,1,0,0.00551571980143409,0.07408322240666528,6,8,19792
9,69,1,0,0.038058466629895274,0.1913902399623215,35,52,19792
10,142,2,0,0.07763805358119194,0.2873855936305896,62,97,19792
11,174,2,0,0.09299839657936942,0.29597864408000535,85,128,19792
12,91,3,0,0.04827586206896554,0.22644545908541713,42,65,19792
13,102,2,0,0.053740779768176976,0.23696201500319222,47,72,19792
14,109,2,0,0.0568893528183716,0.24907039757191224,47,74,19792
15,63,2,0,0.03264248704663211,0.18348552519326847,30,46,19792
16,95,2,0,0.04889346371590323,0.21807499837455066,47,71,19792
17,156,2,0,0.07951070336391436,0.27803889084377537,75,114,19792
18,107,2,0,0.05379587732528909,0.23008597938718572,52,79,19792
19,82,2,0,0.04102051025512761,0.2008942945858266,41,61,19792
20,119,2,0,0.05891089108910888,0.24174289138998659,57,87,19792
21,214,2,0,0.10526315789473692,0.3179920424790273,101,154,19792
22,172,3,0,0.08612919379068602,0.29456140646452234,80,123,19792
23,129,2,0,0.06437125748503018,0.25544114512795185,60,92,19792
24,141,2,0,0.07042957042957035,0.27476711375511204,61,96,19792
25,102,2,0,0.051230537418382696,0.22503431919540923,50,75,19792
26,115,2,0,0.05790533736153065,0.2420950603347804,54,83,19792
27,151,2,0,0.07580321285140565,0.275897435120183,70,108,19792
28,196,2,0,0.09834420471650787,0.3142567375988738,89,138,19792
29,95,2,0,0.04805260495700558,0.21628418211637016,47,71,19792
30,112,2,0,0.05670886075949362,0.2356828527696352,55,83,19792
31,168,2,0,0.08545269582909468,0.2955513647601009,76,118,19792
32,188,2,0,0.09514170040485832,0.303659836604258,89,136,19792
33,131,2,0,0.06653123412899956,0.25926374054058565,61,94,19792
34,119,2,0,0.060745278203164894,0.24316111916643143,58,88,19792
35,123,2,0,0.0630445925166584,0.25544884090200937,56,87,19792
36,81,2,0,0.04170957775489185,0.2075612473643537,38,58,19792
37,125,2,0,0.0640697078421322,0.26697861867691314,52,83,19792
38,166,3,0,0.08495394063459573,0.29667697548034017,75,116,19792
39,199,3,0,0.10205128205128208,0.314431242231467,94,144,19792
40,103,2,0,0.05314757481940143,0.22667468860029363,51,77,19792
41,117,2,0,0.060247167868177125,0.24441318695069614,56,85,19792
42,188,2,0,0.09655880842321517,0.3139829205824579,84,131,19792
43,180,3,0,0.09311950336264867,0.3178916776739027,77,122,19792
44,91,2,0,0.04707708225556128,0.2142877671749849,45,68,19792
45,136,4,0,0.0703569580962234,0.2845499276662029,57,91,19792
46,133,1,0,0.06852138073158158,0.25270358370606155,67,100,19792
47,85,2,0,0.0437918598660485,0.21452139478453428,39,60,19792
48,132,2,0,0.0680763280041259,0.26394436499755136,61,94,19792
49,199,2,0,0.10210364289379176,0.31613146670707953,92,142,19792
50,210,2,0,0.10697911360163019,0.326797067325999,95,147,19792
51,141,2,0,0.07132018209408203,0.26132627930119884,69,104,19792
52,176,2,0,0.08857574232511324,0.3013987777647022,79,123,19792
53,235,3,0,0.1172069825436409,0.34131391587917514,106,165,19792
54,169,2,0,0.08395429706905119,0.28446500638657424,81,123,19792
55,95,2,0,0.047216699801192814,0.21907360388210836,45,69,19792
56,221,3,0,0.1091897233201581,0.32590349046080364,103,158,19792
57,132,2,0,0.06499261447562803,0.24856333493200644,66,99,19792
58,102,2,0,0.05009823182711197,0.22485592477398242,49,74,19792
59,196,2,0,0.09593734703866866,0.3075895034536742,91,140,19792
60,192,2,0,0.09448818897637809,0.30574530396938,89,137,19792
61,210,2,0,0.10375494071146256,0.32081478576816047,96,148,19792
62,236,3,0,0.11597051597051561,0.3425215639135747,105,164,19792
63,196,2,0,0.0956564177647632,0.3023761223932978,94,143,19792
64,245,2,0,0.11992168379833565,0.34540440851394116,109,170,19792
65,188,2,0,0.09279368213228026,0.3051450072287082,86,133,19792
66,137,2,0,0.06722276741903833,0.26196500838445036,63,97,19792
67,187,2,0,0.09175662414131505,0.30204792026963473,86,133,19792
68,157,2,0,0.07818725099601594,0.29165831855968866,66,105,19792
69,201,2,0,0.09970238095238079,0.3142282060433729,92,142,19792
70,210,2,0,0.10339734121122593,0.3187773427628403,97,149,19792
71,124,2,0,0.0611439842209073,0.24575141353684335,60,91,19792
72,251,3,0,0.12364532019704427,0.35656555759185304,108,171,19792
73,196,4,0,0.09664694280078899,0.3180611583476593,88,137,19792
74,169,2,0,0.08403779214321239,0.29657884534532664,74,116,19792
75,226,2,0,0.11177052423343226,0.3319829776336702,103,159,19792
76,175,2,0,0.0863344844597928,0.2929674783082016,81,125,19792
77,165,2,0,0.08128078817733982,0.2856763480337387,76,117,19792
78,221,3,0,0.10946012877662215,0.339656235837491,94,149,19792
79,196,3,0,0.0963144963144964,0.3191082390063745,85,134,19792
80,210,2,0,0.10253906250000014,0.3266884642135684,91,143,19792
81,174,2,0,0.08575653031049779,0.29382061552162975,80,123,19792
82,154,2,0,0.07567567567567568,0.2736780561892055,73,111,19792
83,266,4,0,0.13052011776251257,0.3595131496883076,121,187,19792
84,124,2,0,0.06156901688182697,0.24855812905725633,59,90,19792
