Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,166,3,0,1.6435643564356441,0.8195627909543183,33,57,1000
1,268,11,0,1.1452991452991463,1.6378828439657116,33,66,1000
2,185,6,0,0.8894230769230774,0.7500619322874712,58,104,1000
3,195,6,0,1.0714285714285714,0.9750235259137292,42,77,1000
4,113,5,0,0.8828125,0.8476098284351371,29,57,1000
5,44,2,0,0.33082706766917297,0.4880667569726409,22,33,1000
6,101,4,0,0.8278688524590164,0.8690511872894774,24,43,1000
7,80,6,0,0.5633802816901409,0.9412892074653251,17,33,1000
8,83,2,0,0.6194029850746269,0.5724866760691787,36,57,1000
9,132,4,0,0.8571428571428575,0.8278531288748397,32,62,1000
10,156,4,0,0.9069767441860465,0.8934839749492384,36,66,1000
11,111,4,0,0.7161290322580646,0.7708558130683486,32,60,1000
12,75,2,0,0.5067567567567567,0.6004150675619293,30,49,1000
13,89,3,0,0.8018018018018018,0.8401279103891898,21,43,1000
14,80,4,0,0.6106870229007632,0.7602885999000587,22,42,1000
15,69,3,0,0.46308724832214765,0.6830326842411727,20,37,1000
16,74,2,0,0.5401459854014596,0.641856206869003,27,45,1000
17,78,4,0,0.6290322580645161,0.7265884414017328,25,44,1000
18,94,4,0,0.6962962962962963,0.8575744523970444,22,42,1000
19,67,2,0,0.4890510948905111,0.6430258013436515,23,40,1000
20,58,2,0,0.42335766423357646,0.5520367067029558,26,40,1000
21,93,3,0,0.7440000000000001,0.8022548866948748,23,43,1000
22,127,6,0,0.8698630136986295,1.032330464532501,26,53,1000
23,96,4,0,0.631578947368421,0.7947194142390267,27,51,1000
24,78,3,0,0.5064935064935063,0.6287943983389129,31,50,1000
25,103,4,0,0.8110236220472441,0.842636484772239,25,47,1000
26,65,6,0,0.4887218045112778,0.9261891729782706,13,24,1000
27,74,2,0,0.654867256637168,0.6914001258371203,24,42,1000
28,105,6,0,0.75,1.0804009381013884,20,34,1000
29,89,10,0,0.6742424242424242,1.1154447449111067,18,37,1000
30,80,3,0,0.6299212598425197,0.7105011601065025,27,47,1000
31,105,5,0,0.7291666666666667,0.8040000521866179,30,56,1000
32,103,6,0,0.6560509554140126,0.9385844209955864,22,42,1000
33,104,3,0,0.8125,0.7607497338023296,27,53,1000
34,129,4,0,0.8657718120805366,0.8355101865942599,32,57,1000
35,91,2,0,0.6190476190476191,0.6757373783994861,30,53,1000
36,48,2,0,0.3380281690140844,0.5175956956596698,22,34,1000
37,83,2,0,0.7094017094017093,0.7078358111273364,25,46,1000
38,83,5,0,0.6484375,0.9768166499996483,17,29,1000
39,65,4,0,0.503875968992248,0.697361444658453,22,38,1000
40,69,3,0,0.4825174825174825,0.6484341578653732,24,41,1000
41,116,4,0,0.8992248062015502,0.9830195925717073,23,50,1000
42,166,5,0,0.9651162790697669,1.0367253260168712,35,62,1000
43,128,4,0,0.7485380116959064,0.8683558991935623,28,59,1000
44,91,2,0,0.5947712418300654,0.7018575775522602,27,50,1000
45,80,3,0,0.672268907563025,0.7143711670861661,25,45,1000
46,112,6,0,0.9572649572649573,1.0536730697010084,25,39,1000
47,129,5,0,0.7962962962962962,0.9596770218137861,26,55,1000
48,136,3,0,0.7816091954022989,0.6872124703007951,47,81,1000
49,173,5,0,0.9202127659574468,0.8395414826038253,40,82,1000
50,184,4,0,1.0000000000000004,0.9524199835873944,39,73,1000
51,139,3,0,0.8323353293413172,0.8040012483564786,34,66,1000
52,108,3,0,0.7605633802816901,0.6937366952507477,35,62,1000
53,84,3,0,0.6131386861313869,0.769340580727511,21,42,1000
54,54,3,0,0.41860465116279055,0.608503215103008,21,34,1000
55,115,3,0,0.9200000000000004,0.955459693449416,27,42,1000
56,140,5,0,0.8284023668639058,0.9323027962008317,31,58,1000
57,113,3,0,0.6975308641975311,0.6968385233416081,36,64,1000
58,126,4,0,0.7730061349693248,0.7880325046323859,34,65,1000
59,157,6,0,1.0328947368421055,0.9793751431221304,35,60,1000
60,114,4,0,0.8201438848920863,0.7917308004028503,32,60,1000
61,105,3,0,0.6402439024390243,0.6995809010251468,34,60,1000
62,133,3,0,0.8636363636363639,0.8008833506910616,32,64,1000
63,170,4,0,1.1111111111111103,0.8549819600709617,40,70,1000
64,216,11,0,1.1612903225806452,1.3579819891385754,38,65,1000
65,145,5,0,0.9863945578231297,0.9214817917750296,31,63,1000
66,115,5,0,0.7142857142857141,0.8017837257372732,33,62,1000
67,141,4,0,0.9527027027027025,0.8908794054723042,32,60,1000
68,212,4,0,1.3167701863354038,1.0088505851242746,47,73,1000
69,212,6,0,1.0241545893719803,1.0632411225700316,42,88,1000
70,155,6,0,0.7209302325581397,0.8407156885306322,44,83,1000
71,167,4,0,1.0569620253164558,0.9459512846566905,36,66,1000
72,159,4,0,1.2137404580152666,0.9115298517225462,35,64,1000
73,101,3,0,0.6312500000000001,0.6787138688160648,36,61,1000
74,98,4,0,0.550561797752809,0.8097043605703834,23,47,1000
75,159,4,0,1.2325581395348841,0.9313265732526432,35,59,1000
76,126,4,0,0.8025477707006362,0.9899461941209805,25,50,1000
77,114,2,0,0.7169811320754718,0.7038058876493217,35,63,1000
78,118,3,0,0.7712418300653594,0.75652192393653,33,62,1000
79,98,3,0,0.628205128205128,0.6836141971566836,35,59,1000
80,114,2,0,0.7450980392156862,0.730261414663359,32,60,1000
81,139,8,0,0.902597402597403,1.0526622366972103,29,58,1000
82,132,4,0,0.8461538461538461,0.8662402717703236,30,61,1000
83,145,4,0,0.8787878787878786,0.9486053870498445,31,59,1000
84,117,3,0,0.7959183673469387,0.7113442369397909,36,65,1000
85,92,7,0,0.5897435897435898,0.9078282832640359,20,42,1000
86,83,2,0,0.680327868852459,0.7188879548396975,24,45,1000
87,98,3,0,0.7967479674796748,0.9491959461331843,23,35,1000
