Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,206,4,0,2.019607843137255,1.1167526486889194,32,57,1000
1,535,18,0,1.9888475836431214,2.104514109510869,57,124,1000
2,634,12,0,2.1937716262975786,1.4156231315015095,87,166,1000
3,520,8,0,2.157676348547717,1.2213522198011835,77,142,1000
4,423,6,0,2.180412371134019,1.23146478981367,59,112,1000
5,423,12,0,1.8552631578947365,1.6152135798142655,57,110,1000
6,445,10,0,2.0045045045045033,1.2851316384067109,71,126,1000
7,465,8,0,1.81640625,1.4230195646485497,66,124,1000
8,467,10,0,2.2451923076923084,1.5076218472603389,60,118,1000
9,523,8,0,2.152263374485597,1.509428022510723,64,123,1000
10,620,14,0,2.108843537414966,1.9239083219864193,74,151,1000
11,604,9,0,2.3053435114503813,1.508053119438999,72,144,1000
12,626,14,0,2.3185185185185184,1.8956096874136257,64,134,1000
13,759,10,0,2.5993150684931514,1.6930420201028724,80,160,1000
14,794,17,0,2.41337386018237,2.042073577762944,78,168,1000
15,703,10,0,2.5471014492753614,1.5590063049139755,78,152,1000
16,607,9,0,2.2649253731343264,1.5866841718113396,71,137,1000
17,589,14,0,2.231060606060607,1.5804236124507958,72,144,1000
18,668,14,0,2.53030303030303,1.9222111552360672,65,136,1000
19,664,14,0,2.2585034013605445,1.7015890400095277,75,158,1000
20,499,8,0,2.207964601769913,1.2169646460980317,75,137,1000
21,380,6,0,2.065217391304347,1.1947457632574277,55,103,1000
22,396,14,0,1.9038461538461544,1.5573992365524398,55,104,1000
23,460,6,0,1.940928270042195,1.3485286957043578,66,124,1000
24,506,8,0,2.0485829959514166,1.4558781945172004,64,127,1000
25,498,14,0,1.9683794466403162,1.9083640417295553,57,119,1000
26,468,7,0,2.3517587939698466,1.476032226424953,55,108,1000
27,460,8,0,1.9409282700421946,1.5420284293865656,57,112,1000
28,495,12,0,1.8470149253731338,1.5345308936110775,69,131,1000
29,504,10,0,2.0655737704918025,1.3921455443874182,68,131,1000
30,469,8,0,1.8108108108108114,1.3143951503849751,75,133,1000
31,459,7,0,2.2500000000000004,1.271611211767035,61,119,1000
32,481,6,0,1.9087301587301606,1.2856870574770969,74,134,1000
33,563,8,0,2.173745173745172,1.3542661091904393,74,144,1000
34,648,10,0,2.196610169491524,1.7267371319993896,71,144,1000
35,578,10,0,2.2936507936507935,1.5821084339237288,68,134,1000
36,387,8,0,1.7123893805309738,1.2477629934041752,67,115,1000
37,357,6,0,2.0169491525423724,1.0251085101720292,60,104,1000
