Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,184,3,0,1.803921568627451,0.7839884784750814,37,60,1000
1,373,14,0,1.4627450980392154,1.96764786078722,39,86,1000
2,350,5,0,1.7241379310344827,1.0912607935295335,64,108,1000
3,302,10,0,1.78698224852071,1.2871419080076894,53,90,1000
4,277,6,0,1.344660194174757,1.1445078316253106,55,89,1000
5,263,5,0,1.5843373493975903,1.0626418681997778,51,84,1000
6,228,4,0,1.3333333333333337,1.0460007873127162,48,77,1000
7,205,6,0,1.29746835443038,1.0796879336289846,42,68,1000
8,216,4,0,1.3935483870967744,0.8790252437427447,48,79,1000
9,242,10,0,1.2604166666666667,1.4633018080699798,40,70,1000
10,238,6,0,1.416666666666666,1.0577156872477123,49,78,1000
11,207,6,0,1.1694915254237286,1.1254172313102575,39,71,1000
12,231,5,0,1.3125,0.9435873795558853,49,90,1000
13,220,6,0,1.1055276381909547,0.976449762857152,47,88,1000
14,214,4,0,1.114583333333333,0.902234476514182,48,84,1000
15,231,8,0,1.4528301886792452,1.2411617322755144,44,73,1000
16,236,5,0,1.5424836601307192,1.0574729566317849,45,74,1000
17,265,8,0,1.2268518518518516,1.3431726745895318,45,78,1000
18,283,6,0,1.7048192771084338,0.9985933882317067,56,92,1000
19,340,8,0,1.7085427135678386,1.3727055739900336,53,95,1000
20,336,8,0,1.4297872340425533,1.3549395062689333,56,98,1000
21,321,6,0,1.597014925373135,1.1188346816112378,59,99,1000
22,299,5,0,1.5025125628140703,1.009422136216461,58,96,1000
23,258,9,0,1.216981132075471,1.0928871019697286,51,98,1000
24,360,9,0,1.7142857142857142,1.1426007914816367,64,109,1000
25,358,6,0,1.5701754385964912,1.3664920086170802,49,93,1000
26,338,7,0,1.4824561403508771,1.1124640756688555,60,107,1000
27,398,7,0,1.6793248945147674,1.1889831362275785,68,118,1000
28,445,10,0,1.73828125,1.3423199755150286,73,128,1000
29,444,7,0,1.9733333333333352,1.2814612195235786,66,121,1000
30,275,6,0,1.4705882352941178,1.0690872282378447,52,90,1000
31,253,6,0,1.2281553398058254,0.9481090269432881,52,106,1000
32,316,9,0,1.5119617224880382,1.1355702051548724,61,100,1000
33,292,5,0,1.3971291866028708,1.1309421648987932,54,91,1000
34,329,10,0,1.848314606741573,1.2187436672459495,57,98,1000
35,288,11,0,1.4187192118226601,1.498198368528267,44,80,1000
36,333,7,0,1.829670329670329,1.5727650638177446,39,78,1000
37,417,13,0,1.7160493827160483,1.6152775359709635,58,110,1000
38,354,4,0,1.6090909090909091,0.9940044425858711,69,113,1000
39,280,7,0,1.513513513513513,1.048332568934177,58,93,1000
40,171,4,0,1.1712328767123295,1.012743552936831,34,65,1000
41,115,4,0,0.7055214723926378,0.8884201217935664,27,46,1000
42,133,4,0,1.0555555555555556,0.9235198367598221,30,52,1000
43,194,6,0,1.3472222222222223,1.17264535350511,38,62,1000
44,251,12,0,1.274111675126903,1.493519964856252,41,73,1000
45,244,6,0,1.3863636363636367,1.084243706730371,50,80,1000
46,246,4,0,1.236180904522613,0.9371660953857605,55,88,1000
47,278,6,0,1.3694581280788178,1.1884148698754295,50,85,1000
48,305,8,0,1.6850828729281768,1.5864876015149274,35,73,1000
49,281,8,0,1.3842364532019695,1.2974261585471472,48,83,1000
50,193,5,0,1.0722222222222226,0.9973739572881367,39,78,1000
51,173,5,0,1.0236686390532537,0.9190617804114247,40,69,1000
52,184,3,0,1.2867132867132867,0.7838365166424827,43,77,1000
