Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,101,1,0,0.05558613098514029,0.2291838141942004,51,76,19792
1,65,2,0,0.03577325261419921,0.18871630250309276,32,48,19792
2,1,1,0,5.50357732526142E-4,0.023459704442429393,1,1,19792
3,17,1,0,0.009356081452944415,0.0962997872128265,9,13,19792
4,101,1,0,0.0551611141452758,0.2283568383314743,51,76,19792
5,166,2,0,0.08858057630736403,0.28979402845546237,81,122,19792
6,88,2,0,0.04658549497088414,0.22062660721381522,41,63,19792
7,1,1,0,5.291005291005287E-4,0.02300218531141179,1,1,19792
8,17,1,0,0.008980454305335447,0.09436370944408258,9,13,19792
9,30,1,0,0.015806111696522657,0.1247576810968964,16,23,19792
10,101,2,0,0.053129931614939487,0.2266853568354756,50,75,19792
11,157,2,0,0.0842274678111588,0.2910143730125104,72,111,19792
12,61,2,0,0.03308026030368758,0.1819024443266808,30,45,19792
13,1,1,0,5.425935973955505E-4,0.023293638560678964,1,1,19792
14,30,1,0,0.016251354279523296,0.12647494984598462,16,23,19792
15,38,1,0,0.020596205962059647,0.14206667985747978,20,29,19792
16,92,2,0,0.04975662520281231,0.2224207511007151,45,68,19792
17,118,2,0,0.06364617044228686,0.2507299132851512,57,86,19792
18,24,1,0,0.013008130081300813,0.11333967165255257,13,19,19792
19,65,1,0,0.035173160173160176,0.18426714997587015,33,49,19792
20,52,1,0,0.028138528138528122,0.1654132927254795,27,40,19792
21,83,2,0,0.04462365591397848,0.21420284755976252,39,60,19792
22,69,1,0,0.037017167381974206,0.1888545229474384,35,52,19792
23,8,1,0,0.004310344827586204,0.06552922535332331,5,7,19792
24,37,1,0,0.019913885898815938,0.13974202368468694,19,28,19792
25,76,2,0,0.040750670241286834,0.2004594361662781,38,57,19792
26,49,2,0,0.026386645126548234,0.1636515141922413,24,36,19792
27,75,1,0,0.040562466197944805,0.19732767570492823,38,57,19792
28,26,2,0,0.014199890770070974,0.1228771718673095,13,19,19792
29,10,1,0,0.005455537370430984,0.07367995758498175,6,8,19792
30,56,2,0,0.030467899891186073,0.17505547391397808,28,42,19792
31,66,2,0,0.03588907014681895,0.19182322261000168,32,48,19792
32,59,1,0,0.03201302224633745,0.17608240052279134,30,45,19792
33,37,1,0,0.020043336944745395,0.14018647382463298,19,28,19792
34,37,1,0,0.020065075921908888,0.14026096170979122,19,28,19792
35,47,2,0,0.025543478260869605,0.16122063031046863,23,35,19792
36,53,1,0,0.028773072747014124,0.16721352332133962,27,40,19792
37,45,1,0,0.024429967426710105,0.1544217921092009,23,34,19792
38,23,1,0,0.01252723311546843,0.11125215887650686,12,18,19792
39,54,2,0,0.02936378466557912,0.17206161375253534,27,40,19792
40,32,2,0,0.01729729729729731,0.1344952032625762,16,24,19792
41,24,1,0,0.012965964343598098,0.11315814538942826,13,19,19792
42,74,1,0,0.04010840108401083,0.19626664418108275,38,56,19792
43,32,1,0,0.01738185768604019,0.13072494471476198,17,25,19792
44,43,2,0,0.0232809962100704,0.15438501554347533,21,32,19792
45,54,2,0,0.029110512129380112,0.17445868250477464,26,39,19792
46,28,2,0,0.015209125475285199,0.12677895965945085,14,21,19792
47,66,1,0,0.03579175704989165,0.18582096885424174,34,50,19792
48,51,2,0,0.027448869752421945,0.16669376350965756,25,38,19792
49,16,2,0,0.00861604738826063,0.09810198566532954,8,12,19792
50,36,2,0,0.01945945945945945,0.1420308916410295,18,27,19792
51,75,2,0,0.04076086956521745,0.20051989900780776,37,56,19792
52,31,1,0,0.016765819361817185,0.12842759426844336,16,24,19792
53,80,2,0,0.04317323259579067,0.2136615647483698,37,57,19792
54,17,2,0,0.009249183895538632,0.10127860825907885,8,12,19792
55,17,2,0,0.009249183895538637,0.10127860825907885,8,12,19792
56,48,1,0,0.026072786529060324,0.15939509676635258,25,37,19792
57,65,2,0,0.035135135135135095,0.18995347729115317,31,47,19792
58,60,2,0,0.03255561584373305,0.1922023101833977,26,41,19792
59,71,2,0,0.038545059717698234,0.19536077958185077,35,53,19792
60,8,1,0,0.004345464421510048,0.06579462564210503,5,7,19792
61,11,1,0,0.005962059620596206,0.07700472329716121,6,9,19792
62,52,2,0,0.028169014084507088,0.17192550738864554,25,38,19792
63,89,2,0,0.048369565217391275,0.21712330100395452,44,66,19792
64,67,1,0,0.03625541125541132,0.18697559758133486,34,51,19792
65,49,2,0,0.02651515151515156,0.1640393563638073,24,36,19792
66,28,1,0,0.015135135135135121,0.12212339869369777,15,22,19792
67,9,1,0,0.004878048780487807,0.0696913615812893,5,7,19792
68,67,2,0,0.036157582298974776,0.18960206422136502,33,50,19792
69,57,1,0,0.030744336569579377,0.17267079629738807,29,43,19792
70,57,2,0,0.030844155844155872,0.176044924492496,28,42,19792
71,58,1,0,0.03131749460043193,0.17422140653324422,30,44,19792
72,39,1,0,0.02102425876010779,0.143503800768981,20,30,19792
73,3,1,0,0.001619870410367169,0.040225864132445964,2,3,19792
74,57,1,0,0.03077753779697621,0.17276109726759803,29,43,19792
75,23,1,0,0.0125204137180185,0.11122224136439929,12,18,19792
76,60,2,0,0.03257328990228014,0.18059832148718508,30,45,19792
