Epoch,Total Events,Max events per LP,Min events per LP,Mean,Std Dev,Fifty,Seventy five,Total LP
0,101,1,0,0.05558613098514029,0.2291838141942004,51,76,19792
1,166,3,0,0.0906608410704533,0.3002278737312614,78,119,19792
2,167,2,0,0.08911419423692647,0.2905505291981354,81,123,19792
3,167,2,0,0.08826638477801273,0.29111604732492097,80,122,19792
4,131,2,0,0.07084910762574362,0.2669763828800359,61,94,19792
5,91,2,0,0.04975396391470741,0.2249147532210811,43,66,19792
6,43,1,0,0.023497267759562845,0.151517957199569,22,33,19792
7,40,1,0,0.02190580503833517,0.14641612269644738,21,31,19792
8,30,1,0,0.016438356164383546,0.12718883882236104,16,23,19792
9,30,1,0,0.01641137855579867,0.1270861144401087,16,23,19792
10,35,1,0,0.019157088122605394,0.13711449376603776,18,27,19792
11,23,1,0,0.01264431006047278,0.11176447829071533,12,18,19792
12,45,2,0,0.024644030668127065,0.15857415813227996,22,33,19792
13,48,2,0,0.026229508196721367,0.1632451517051971,24,36,19792
14,44,2,0,0.024043715846994506,0.1567543908132064,22,33,19792
15,44,2,0,0.023965141612200504,0.1565039261271819,22,33,19792
16,40,1,0,0.021905805038335193,0.14641612269644752,21,31,19792
17,57,1,0,0.031301482701812176,0.1741791036753293,29,43,19792
18,83,1,0,0.0453551912568306,0.2081388262237106,42,63,19792
19,75,2,0,0.040716612377850146,0.20041544856009308,37,56,19792
20,68,2,0,0.03685636856368562,0.19131603667258834,34,51,19792
21,82,1,0,0.04463799673380504,0.20656396914391936,42,62,19792
22,58,1,0,0.03185063152114225,0.1756505386918376,30,44,19792
23,52,2,0,0.028461959496442243,0.16959454597743698,26,39,19792
24,34,1,0,0.018599562363238457,0.135142923147587,18,26,19792
25,15,2,0,0.008241758241758258,0.09632149537249524,7,11,19792
26,22,2,0,0.012094557449147891,0.11425830976782568,11,16,19792
27,32,1,0,0.01759208356239693,0.13149946212877012,17,25,19792
28,41,1,0,0.02247807017543858,0.148272922812964,21,31,19792
29,56,2,0,0.03055100927441359,0.17837381550304401,27,41,19792
30,51,1,0,0.027792915531335057,0.16442385002779203,26,39,19792
31,40,1,0,0.02183406113537119,0.14618139146480744,21,31,19792
32,32,1,0,0.017515051997810657,0.1312162298621169,17,25,19792
33,29,2,0,0.015934065934065947,0.1295696604716552,14,21,19792
34,41,2,0,0.02252747252747253,0.1520907501335347,20,30,19792
35,34,1,0,0.018609742747673765,0.13517922212976138,18,26,19792
36,34,1,0,0.018548827059465374,0.13496186563122423,18,26,19792
37,52,1,0,0.028446389496717774,0.1662898659292462,27,40,19792
38,42,2,0,0.02303894679100384,0.15368214634337912,21,31,19792
39,36,2,0,0.019639934533551565,0.14267592824450961,18,27,19792
40,27,2,0,0.014746040415073743,0.12501771876340143,13,20,19792
41,30,1,0,0.016510731975784305,0.12746399258491173,16,23,19792
42,57,1,0,0.031301482701812176,0.1741791036753292,29,43,19792
43,43,2,0,0.02349726775956288,0.15508444495287588,21,32,19792
44,44,2,0,0.023926046764545964,0.15637914283078744,22,33,19792
45,79,2,0,0.04312227074235807,0.21109754619482796,37,57,19792
46,65,2,0,0.03567508232711306,0.19135793196705794,31,47,19792
47,56,2,0,0.030484485574305935,0.17510169595363195,28,42,19792
48,43,2,0,0.02342047930283227,0.15483650406739927,21,32,19792
49,31,2,0,0.01702361339923119,0.13357359576674227,15,23,19792
50,47,2,0,0.025781678551837637,0.1619520417758932,23,35,19792
51,30,1,0,0.016411378555798734,0.12708611444010884,16,23,19792
52,30,2,0,0.01637554585152843,0.13118111023878895,15,22,19792
53,26,2,0,0.014262205156335701,0.12314302917515124,13,19,19792
54,50,1,0,0.027517886626307084,0.16363186909669358,26,38,19792
55,41,1,0,0.022515101592531575,0.148392264605988,21,31,19792
56,55,2,0,0.030038230475150203,0.1739101855441272,27,41,19792
57,55,2,0,0.030005455537370444,0.17381806094543845,27,41,19792
58,42,1,0,0.02301369863013698,0.1499879831764278,22,32,19792
59,42,1,0,0.022975929978118176,0.14986768647303156,22,32,19792
60,33,1,0,0.01809210526315786,0.133321137844357,17,25,19792
61,46,1,0,0.025205479452054785,0.15679168900770535,24,35,19792
62,64,2,0,0.0350492880613363,0.18690975855564168,32,48,19792
63,64,2,0,0.03489640130861511,0.18651574589743117,32,48,19792
64,51,2,0,0.02777777777777777,0.16766278166617646,25,38,19792
65,46,2,0,0.025136612021857935,0.16003641576944838,23,34,19792
66,56,1,0,0.03075233388248218,0.17269338467731823,29,43,19792
67,48,1,0,0.026258205689277902,0.15994595099498607,25,37,19792
68,52,1,0,0.028399781540141986,0.16615749221305504,27,40,19792
69,69,1,0,0.03764320785597375,0.19038374637335448,35,52,19792
70,44,1,0,0.024017467248908297,0.15314512922975582,23,34,19792
71,44,1,0,0.023939064200217613,0.15290096484030669,23,34,19792
72,29,1,0,0.01586433260393872,0.1249848033553631,15,22,19792
73,19,1,0,0.010428100987925354,0.10161211817351627,10,15,19792
74,27,1,0,0.014843320505772395,0.12095883512364343,14,21,19792
75,33,1,0,0.018131868131868203,0.1334649421853918,17,25,19792
76,33,1,0,0.01805251641137854,0.1331777971275317,17,25,19792
77,46,2,0,0.02509547190398259,0.15990855788389496,23,34,19792
78,34,2,0,0.018619934282584877,0.13920896332815577,17,25,19792
79,47,1,0,0.02578167855183763,0.1585268715219801,24,36,19792
80,39,1,0,0.02138157894736843,0.1446923807124378,20,30,19792
81,31,1,0,0.016967706622879032,0.12918567323026842,16,24,19792
82,68,2,0,0.037158469945355155,0.19206970902241763,34,51,19792
83,73,2,0,0.03989071038251366,0.2066261274781825,33,51,19792
